date,rainfall_mm,temp_c,solar_rad_kwh_m2
2005-07-21,9.2,27.31,11.48
2005-07-22,5.34,28.82,18.13
2005-07-23,6.45,29.19,14.63
2005-07-24,27.94,28.8,21.91
2005-07-25,13.06,28.75,20.32
2005-07-26,10.28,28.19,18.1
2005-07-27,8.56,28.48,20.07
2005-07-28,2.02,28.83,19.77
2005-07-29,0.52,28.4,20.32
2005-07-30,2.26,28.37,19.02
2005-07-31,1.51,28.52,20.84
2005-08-01,0.15,29.47,20.27
2005-08-02,5.49,28.48,18.97
2005-08-03,3.8,28.35,18.42
2005-08-04,1.9,28.58,17.54
2005-08-05,24.59,27.93,13.43
2005-08-06,23.66,28.05,6.56
2005-08-07,13.01,28.28,8.16
2005-08-08,15.71,28.66,10.81
2005-08-09,17.39,27.96,12.58
2005-08-10,16.94,28.36,6.22
2005-08-11,17.75,27.44,12.7
2005-08-12,11.32,29.46,11.19
2005-08-13,3.53,29.01,17.3
2005-08-14,10.05,27.42,11.12
2005-08-15,1.86,28.06,18.6
2005-08-16,3.09,27.53,18.93
2005-08-17,4.95,28.4,17.07
2005-08-18,4.53,28.35,17.47
2005-08-19,8.2,28.2,19.33
2005-08-20,26.31,27.9,12.33
2005-08-21,30.02,27.8,9.97
2005-08-22,25.59,28.01,11.88
2005-08-23,25.68,28.15,11.56
2005-08-24,55.2,27.5,9.65
2005-08-25,20.76,27.65,11.04
2005-08-26,2.77,27.6,16.8
2005-08-27,5.29,27.47,12.95
2005-08-28,12.31,27.56,17.77
2005-08-29,13.47,27.82,16.84
2005-08-30,3.45,28.1,17.94
2005-08-31,3.29,29.05,15.71
2005-09-01,23.84,29.16,15.34
2005-09-02,5.01,29.44,14.76
2005-09-03,3.62,28.14,17.43
2005-09-04,0.97,27.6,13.33
2005-09-05,1.51,28.97,15.54
2005-09-06,4.57,28.41,21.61
2005-09-07,4.73,28.6,15.39
2005-09-08,6.44,28.77,18.99
2005-09-09,10.92,27.81,19.22
2005-09-10,16.11,26.26,19.06
2005-09-11,20.02,26.12,19.44
2005-09-12,10.14,26.77,18.94
2005-09-13,1.11,26.54,19.66
2005-09-14,0.51,27.52,20.75
2005-09-15,10.52,28.42,22.81
2005-09-16,7.08,27.7,20.26
2005-09-17,5.25,26.78,18.73
2005-09-18,0.94,28.05,19.47
2005-09-19,39.45,28.3,18.54
2005-09-20,22.13,26.18,4.33
2005-09-21,8.36,26.82,16.89
2005-09-22,2.89,26.52,17.81
2005-09-23,7.72,26.79,9.99
2005-09-24,18.91,27.19,8.46
2005-09-25,2.78,27.76,14.23
2005-09-26,2.33,28.34,18.75
2005-09-27,4.44,27.15,16.71
2005-09-28,5.53,28.28,17.65
2005-09-29,15.0,27.29,15.05
2005-09-30,31.95,26.19,14.0
2005-10-01,53.09,25.77,8.74
2005-10-02,18.87,26.26,8.4
2005-10-03,14.95,26.47,20.77
2005-10-04,17.88,26.25,16.0
2005-10-05,2.92,27.06,19.58
2005-10-06,0.0,27.44,19.71
2005-10-07,0.0,27.05,20.35
2005-10-08,0.35,27.02,20.42
2005-10-09,0.25,27.36,19.7
2005-10-10,0.03,28.0,21.12
2005-10-11,0.37,27.75,17.35
2005-10-12,0.1,26.42,19.58
2005-10-13,0.01,26.85,20.29
2005-10-14,0.0,27.43,20.86
2005-10-15,0.0,27.02,19.8
2005-10-16,2.98,27.46,18.66
2005-10-17,4.5,26.88,16.75
2005-10-18,6.06,25.58,17.97
2005-10-19,5.73,24.34,17.05
2005-10-20,17.02,24.69,9.44
2005-10-21,18.34,24.25,9.79
2005-10-22,17.38,23.87,9.17
2005-10-23,54.03,23.42,6.96
2005-10-24,4.08,24.69,14.54
2005-10-25,0.0,24.57,16.47
2005-10-26,0.0,25.36,14.35
2005-10-27,0.48,25.15,15.37
2005-10-28,0.27,25.58,8.62
2005-10-29,0.01,25.59,16.22
2005-10-30,0.06,25.07,17.76
2005-10-31,0.13,23.89,14.66
2005-11-01,0.0,22.91,16.18
2005-11-02,0.03,22.45,18.37
2005-11-03,0.0,22.57,19.26
2005-11-04,0.0,22.07,19.53
2005-11-05,0.0,21.67,19.18
2005-11-06,0.0,21.18,19.36
2005-11-07,0.0,21.8,18.46
2005-11-08,3.81,24.15,9.92
2005-11-09,2.53,24.47,14.22
2005-11-10,0.09,24.05,17.88
2005-11-11,0.0,22.74,17.64
2005-11-12,0.0,21.05,18.55
2005-11-13,0.0,20.31,17.6
2005-11-14,0.0,19.89,18.35
2005-11-15,0.0,20.02,17.84
2005-11-16,0.0,21.11,18.34
2005-11-17,0.0,21.6,17.79
2005-11-18,0.0,21.65,16.76
2005-11-19,0.0,20.31,17.64
2005-11-20,0.0,20.46,17.28
2005-11-21,0.0,20.76,15.54
2005-11-22,0.0,21.23,16.72
2005-11-23,0.0,21.12,16.78
2005-11-24,0.0,19.75,17.04
2005-11-25,0.0,18.61,17.67
2005-11-26,0.0,18.08,16.34
2005-11-27,0.0,18.1,17.59
2005-11-28,0.0,17.57,17.47
2005-11-29,0.0,17.93,17.51
2005-11-30,0.0,17.86,17.61
2005-12-01,0.0,17.49,17.43
2005-12-02,0.0,18.08,16.84
2005-12-03,0.0,18.4,17.01
2005-12-04,0.0,18.41,16.1
2005-12-05,0.0,17.51,16.83
2005-12-06,0.0,16.61,17.47
2005-12-07,0.0,16.76,16.76
2005-12-08,0.0,17.4,15.79
2005-12-09,0.0,17.43,17.0
2005-12-10,0.0,16.94,16.82
2005-12-11,0.0,16.31,17.08
2005-12-12,0.0,15.9,17.29
2005-12-13,0.0,16.13,16.7
2005-12-14,0.0,16.0,17.0
2005-12-15,0.0,17.52,16.36
2005-12-16,0.0,19.73,15.87
2005-12-17,0.0,20.18,14.61
2005-12-18,0.0,20.28,11.9
2005-12-19,0.0,19.2,15.98
2005-12-20,0.0,18.61,15.0
2005-12-21,0.0,19.66,12.66
2005-12-22,0.47,20.05,5.76
2005-12-23,0.36,20.07,6.75
2005-12-24,0.01,18.88,15.57
2005-12-25,0.0,18.37,16.42
2005-12-26,0.0,17.43,15.07
2005-12-27,0.0,16.82,14.66
2005-12-28,0.0,16.79,16.3
2005-12-29,0.0,16.7,16.54
2005-12-30,0.0,16.2,17.09
2005-12-31,0.0,16.33,17.48
2006-01-01,0.0,16.72,17.36
2006-01-02,0.0,17.08,16.78
2006-01-03,0.0,17.29,15.02
2006-01-04,0.0,16.46,15.95
2006-01-05,0.0,15.85,16.59
2006-01-06,0.0,16.24,15.99
2006-01-07,0.0,16.42,13.21
2006-01-08,0.0,16.58,11.31
2006-01-09,0.0,15.08,8.7
2006-01-10,0.0,14.76,15.53
2006-01-11,0.0,14.82,15.28
2006-01-12,0.03,15.28,15.86
2006-01-13,0.0,15.22,16.35
2006-01-14,0.0,15.53,15.51
2006-01-15,0.0,15.74,15.73
2006-01-16,0.0,16.46,14.8
2006-01-17,0.0,17.27,14.2
2006-01-18,0.0,17.88,15.01
2006-01-19,0.0,19.34,16.06
2006-01-20,0.0,18.57,16.56
2006-01-21,0.0,17.81,17.8
2006-01-22,0.0,17.6,18.29
2006-01-23,0.0,16.36,18.86
2006-01-24,0.0,16.5,16.75
2006-01-25,0.0,17.76,16.51
2006-01-26,0.0,16.93,18.03
2006-01-27,0.0,17.07,18.77
2006-01-28,0.0,18.05,19.18
2006-01-29,0.0,18.07,19.1
2006-01-30,0.0,18.41,18.67
2006-01-31,0.0,19.63,18.53
2006-02-01,0.0,19.95,18.73
2006-02-02,0.0,20.91,18.93
2006-02-03,0.0,21.19,18.62
2006-02-04,0.0,21.51,18.25
2006-02-05,0.0,20.78,17.04
2006-02-06,0.0,20.25,18.72
2006-02-07,0.0,21.53,19.52
2006-02-08,0.0,21.35,19.54
2006-02-09,0.0,21.16,18.06
2006-02-10,0.0,21.36,19.73
2006-02-11,0.0,20.69,20.35
2006-02-12,0.0,21.6,20.75
2006-02-13,0.0,21.27,18.28
2006-02-14,0.0,21.63,18.1
2006-02-15,0.11,22.96,16.47
2006-02-16,0.23,24.16,15.85
2006-02-17,1.08,24.3,16.62
2006-02-18,0.23,24.36,17.88
2006-02-19,0.52,24.3,16.6
2006-02-20,0.0,24.6,18.73
2006-02-21,1.37,24.38,15.7
2006-02-22,0.29,24.76,16.33
2006-02-23,0.42,25.0,20.24
2006-02-24,0.0,25.18,20.54
2006-02-25,0.0,25.29,20.81
2006-02-26,0.0,25.41,21.21
2006-02-27,0.0,25.79,21.04
2006-02-28,0.0,26.67,20.09
2006-03-01,0.0,26.81,17.99
2006-03-02,0.02,26.16,18.66
2006-03-03,0.0,25.35,17.16
2006-03-04,0.01,25.32,21.8
2006-03-05,0.17,26.23,14.25
2006-03-06,0.0,26.58,20.47
2006-03-07,0.0,27.42,20.71
2006-03-08,0.0,26.76,20.82
2006-03-09,0.0,27.86,19.79
2006-03-10,0.05,27.38,19.75
2006-03-11,0.06,26.52,15.29
2006-03-12,0.14,24.94,22.94
2006-03-13,0.0,26.4,18.91
2006-03-14,0.0,27.07,21.93
2006-03-15,0.0,27.85,20.69
2006-03-16,0.01,27.0,16.0
2006-03-17,0.03,27.13,21.69
2006-03-18,0.0,25.8,24.25
2006-03-19,0.0,24.51,24.96
2006-03-20,0.0,24.75,25.16
2006-03-21,0.0,26.63,24.55
2006-03-22,0.05,27.19,17.7
2006-03-23,0.32,28.25,19.84
2006-03-24,0.0,27.86,23.6
2006-03-25,0.0,27.77,23.67
2006-03-26,0.0,29.12,24.14
2006-03-27,0.0,30.02,21.47
2006-03-28,0.0,29.99,20.74
2006-03-29,0.0,28.72,20.08
2006-03-30,0.0,29.09,23.53
2006-03-31,0.0,29.67,21.62
2006-04-01,0.82,29.82,21.39
2006-04-02,0.3,29.94,22.9
2006-04-03,11.58,27.54,15.99
2006-04-04,29.46,26.79,11.61
2006-04-05,32.72,27.04,14.88
2006-04-06,8.34,27.73,20.32
2006-04-07,0.91,28.38,20.4
2006-04-08,1.21,28.6,19.17
2006-04-09,0.79,28.7,18.56
2006-04-10,0.21,28.99,18.3
2006-04-11,0.19,29.73,15.55
2006-04-12,0.02,30.15,18.13
2006-04-13,3.14,29.37,20.14
2006-04-14,0.87,30.39,23.47
2006-04-15,0.0,30.43,18.46
2006-04-16,0.94,29.69,16.15
2006-04-17,5.22,27.93,17.25
2006-04-18,1.83,26.53,12.41
2006-04-19,3.81,28.03,17.91
2006-04-20,0.0,28.07,25.42
2006-04-21,0.0,28.9,26.55
2006-04-22,0.77,29.71,24.58
2006-04-23,1.92,30.94,23.61
2006-04-24,1.85,31.44,24.8
2006-04-25,0.12,31.35,25.31
2006-04-26,0.14,30.84,23.32
2006-04-27,1.37,31.37,20.88
2006-04-28,0.39,31.74,22.85
2006-04-29,0.43,31.92,23.47
2006-04-30,0.08,31.44,25.95
2006-05-01,0.57,31.91,20.24
2006-05-02,0.06,32.32,24.78
2006-05-03,0.05,31.05,23.66
2006-05-04,0.41,31.7,22.87
2006-05-05,0.44,31.45,21.32
2006-05-06,13.12,29.45,21.6
2006-05-07,8.92,27.58,10.22
2006-05-08,0.06,27.35,22.89
2006-05-09,3.28,28.26,22.11
2006-05-10,8.22,28.0,19.0
2006-05-11,54.01,27.58,17.05
2006-05-12,43.21,27.08,3.32
2006-05-13,12.98,27.24,19.32
2006-05-14,8.36,27.21,15.25
2006-05-15,1.96,26.17,23.52
2006-05-16,0.03,27.48,26.68
2006-05-17,0.03,29.76,27.41
2006-05-18,0.0,31.04,27.25
2006-05-19,0.76,30.88,26.69
2006-05-20,1.35,30.15,23.6
2006-05-21,0.73,31.47,24.24
2006-05-22,0.18,32.25,26.12
2006-05-23,1.68,31.94,26.69
2006-05-24,7.65,31.11,25.34
2006-05-25,6.37,29.16,19.65
2006-05-26,43.63,27.4,10.61
2006-05-27,100.34,26.95,3.19
2006-05-28,37.18,26.78,5.13
2006-05-29,21.09,27.27,3.44
2006-05-30,16.79,27.62,9.63
2006-05-31,15.42,27.8,13.67
2006-06-01,22.95,27.73,8.53
2006-06-02,41.29,27.42,10.88
2006-06-03,11.69,26.97,19.79
2006-06-04,9.81,27.5,19.54
2006-06-05,11.14,27.68,19.1
2006-06-06,9.85,28.0,14.28
2006-06-07,8.61,28.23,19.05
2006-06-08,5.87,27.88,15.41
2006-06-09,43.21,27.63,8.19
2006-06-10,55.4,27.38,5.09
2006-06-11,3.75,28.52,14.77
2006-06-12,3.18,28.66,9.42
2006-06-13,22.35,28.11,9.57
2006-06-14,18.07,27.71,8.56
2006-06-15,1.24,27.76,21.6
2006-06-16,11.07,27.96,19.5
2006-06-17,5.38,28.31,18.51
2006-06-18,1.35,28.3,21.9
2006-06-19,1.33,29.72,20.45
2006-06-20,12.66,28.78,23.2
2006-06-21,12.76,28.34,23.77
2006-06-22,6.72,27.56,23.16
2006-06-23,8.39,27.95,20.11
2006-06-24,3.38,27.95,15.91
2006-06-25,1.26,27.83,15.16
2006-06-26,4.76,28.06,12.04
2006-06-27,5.21,28.2,14.75
2006-06-28,6.0,28.15,17.08
2006-06-29,2.36,29.02,22.8
2006-06-30,8.2,28.48,23.01
2006-07-01,11.48,29.37,23.5
2006-07-02,2.81,29.1,20.79
2006-07-03,2.64,28.49,19.62
2006-07-04,9.74,28.19,14.68
2006-07-05,10.71,27.96,16.58
2006-07-06,24.09,28.51,12.14
2006-07-07,20.84,29.09,7.21
2006-07-08,16.92,28.09,7.5
2006-07-09,16.61,27.64,13.0
2006-07-10,21.13,28.37,9.56
2006-07-11,13.76,27.88,10.83
2006-07-12,4.73,28.1,16.69
2006-07-13,0.68,27.65,16.78
2006-07-14,1.2,28.22,21.45
2006-07-15,0.51,28.45,21.72
2006-07-16,3.01,28.71,22.17
2006-07-17,6.4,27.88,20.56
2006-07-18,3.45,27.68,15.59
2006-07-19,11.88,27.51,12.92
2006-07-20,4.85,27.57,16.67
2006-07-21,3.7,27.65,17.82
2006-07-22,7.2,27.38,17.88
2006-07-23,2.9,27.05,17.79
2006-07-24,7.91,28.11,18.98
2006-07-25,4.24,27.99,20.2
2006-07-26,2.28,27.53,9.13
2006-07-27,5.92,27.43,19.05
2006-07-28,3.2,26.92,20.99
2006-07-29,6.0,27.37,9.95
2006-07-30,1.29,27.71,19.65
2006-07-31,2.66,28.18,20.44
2006-08-01,3.53,28.03,19.94
2006-08-02,0.52,27.43,21.31
2006-08-03,1.9,27.23,10.7
2006-08-04,8.33,25.43,17.7
2006-08-05,12.09,25.38,16.28
2006-08-06,4.78,26.43,16.86
2006-08-07,9.29,27.43,19.96
2006-08-08,6.38,27.81,12.83
2006-08-09,12.68,28.71,21.28
2006-08-10,19.57,28.53,24.06
2006-08-11,25.78,29.11,22.49
2006-08-12,2.5,28.17,23.41
2006-08-13,1.57,27.48,21.45
2006-08-14,1.82,27.35,19.8
2006-08-15,1.42,27.63,22.47
2006-08-16,0.56,27.24,24.21
2006-08-17,2.01,27.09,18.27
2006-08-18,3.44,27.47,14.0
2006-08-19,6.47,28.03,18.89
2006-08-20,11.94,28.18,15.62
2006-08-21,12.52,27.4,17.01
2006-08-22,6.66,26.92,14.88
2006-08-23,16.92,26.95,16.0
2006-08-24,27.48,27.68,14.25
2006-08-25,8.04,27.85,16.29
2006-08-26,1.24,27.43,19.06
2006-08-27,1.33,28.01,19.06
2006-08-28,9.4,28.85,18.92
2006-08-29,6.64,27.06,15.71
2006-08-30,4.28,26.36,20.96
2006-08-31,2.34,26.69,19.41
2006-09-01,0.95,27.44,19.43
2006-09-02,8.18,27.47,16.79
2006-09-03,6.55,27.0,20.46
2006-09-04,0.38,26.74,23.89
2006-09-05,0.84,27.14,20.01
2006-09-06,0.01,27.44,21.14
2006-09-07,1.01,27.83,17.7
2006-09-08,3.75,28.23,19.04
2006-09-09,4.02,28.38,16.15
2006-09-10,33.26,26.96,9.29
2006-09-11,27.19,26.43,5.9
2006-09-12,10.21,26.56,9.49
2006-09-13,0.88,27.24,17.95
2006-09-14,2.18,27.72,19.91
2006-09-15,0.76,27.6,18.46
2006-09-16,2.22,28.08,19.2
2006-09-17,0.77,28.7,16.33
2006-09-18,6.2,28.33,21.03
2006-09-19,11.95,27.18,19.24
2006-09-20,20.96,25.65,4.94
2006-09-21,70.46,25.4,4.66
2006-09-22,65.61,25.69,5.81
2006-09-23,24.56,25.63,11.15
2006-09-24,4.16,26.46,17.68
2006-09-25,3.76,27.06,19.09
2006-09-26,0.24,27.51,20.46
2006-09-27,0.03,27.88,18.51
2006-09-28,2.74,27.69,19.45
2006-09-29,5.2,27.27,18.42
2006-09-30,4.92,27.09,16.65
2006-10-01,4.14,26.71,11.05
2006-10-02,0.91,27.87,20.57
2006-10-03,10.29,28.55,18.77
2006-10-04,7.25,28.06,7.87
2006-10-05,4.29,27.11,11.99
2006-10-06,11.59,27.97,20.29
2006-10-07,0.94,27.64,19.28
2006-10-08,0.0,27.73,21.41
2006-10-09,0.93,28.19,18.8
2006-10-10,1.33,27.89,18.41
2006-10-11,0.75,27.89,19.24
2006-10-12,2.75,28.04,17.95
2006-10-13,7.76,27.27,14.29
2006-10-14,5.81,26.3,17.62
2006-10-15,0.62,27.19,16.28
2006-10-16,0.13,26.78,18.86
2006-10-17,1.16,25.61,15.28
2006-10-18,0.32,24.8,13.71
2006-10-19,0.31,24.77,8.52
2006-10-20,1.0,24.89,7.53
2006-10-21,0.13,25.05,18.19
2006-10-22,0.0,24.98,19.81
2006-10-23,0.0,24.72,20.16
2006-10-24,0.0,24.02,20.32
2006-10-25,0.0,23.97,15.8
2006-10-26,0.0,24.35,19.84
2006-10-27,0.0,24.61,18.22
2006-10-28,0.0,23.87,10.15
2006-10-29,0.0,24.22,17.45
2006-10-30,0.0,23.58,11.87
2006-10-31,0.13,24.08,10.22
2006-11-01,0.12,24.26,11.17
2006-11-02,0.4,24.73,16.76
2006-11-03,0.0,24.65,19.22
2006-11-04,0.0,24.13,19.15
2006-11-05,0.0,23.47,17.46
2006-11-06,0.0,23.32,11.83
2006-11-07,0.1,22.36,11.57
2006-11-08,0.93,23.37,11.97
2006-11-09,0.44,23.23,7.11
2006-11-10,0.57,22.85,9.57
2006-11-11,0.48,21.91,7.92
2006-11-12,0.01,22.29,16.54
2006-11-13,0.06,22.64,15.84
2006-11-14,0.0,23.07,15.89
2006-11-15,0.0,22.28,17.91
2006-11-16,0.0,21.84,15.75
2006-11-17,0.0,20.88,17.92
2006-11-18,0.0,20.97,18.1
2006-11-19,0.0,21.05,17.93
2006-11-20,0.02,21.64,15.86
2006-11-21,0.01,21.18,14.7
2006-11-22,0.0,20.58,15.88
2006-11-23,0.0,20.8,15.81
2006-11-24,0.0,21.13,16.01
2006-11-25,0.1,21.95,12.78
2006-11-26,0.31,21.94,10.77
2006-11-27,0.0,19.98,16.04
2006-11-28,0.0,17.74,17.22
2006-11-29,0.0,16.58,17.15
2006-11-30,0.0,16.45,16.75
2006-12-01,0.0,16.43,16.47
2006-12-02,0.0,16.17,16.9
2006-12-03,0.0,16.12,16.98
2006-12-04,0.0,17.63,16.8
2006-12-05,0.0,18.23,16.82
2006-12-06,0.0,18.96,16.85
2006-12-07,0.0,19.19,16.77
2006-12-08,0.0,19.65,16.21
2006-12-09,0.0,19.27,15.63
2006-12-10,0.0,19.43,15.07
2006-12-11,0.0,19.36,15.79
2006-12-12,0.15,18.82,13.1
2006-12-13,0.0,18.58,13.85
2006-12-14,0.0,16.52,15.8
2006-12-15,0.0,17.16,16.13
2006-12-16,0.0,18.93,16.1
2006-12-17,0.0,19.46,14.27
2006-12-18,0.15,19.5,13.06
2006-12-19,0.0,20.1,13.46
2006-12-20,0.0,21.02,14.65
2006-12-21,0.0,20.76,15.16
2006-12-22,0.0,20.39,15.31
2006-12-23,0.0,20.0,15.15
2006-12-24,0.0,18.49,15.74
2006-12-25,0.0,17.35,16.14
2006-12-26,0.0,17.28,15.69
2006-12-27,0.0,17.86,15.31
2006-12-28,0.0,17.31,13.19
2006-12-29,0.0,17.01,14.44
2006-12-30,0.0,16.8,13.1
2006-12-31,0.0,16.3,13.42
2007-01-01,0.0,16.36,15.82
2007-01-02,0.0,15.91,15.24
2007-01-03,0.0,14.73,14.2
2007-01-04,0.0,13.91,14.48
2007-01-05,0.0,14.99,14.06
2007-01-06,0.0,16.08,11.09
2007-01-07,0.0,16.5,8.96
2007-01-08,0.0,15.99,12.15
2007-01-09,0.0,15.94,13.31
2007-01-10,0.0,16.54,16.57
2007-01-11,0.0,16.16,16.84
2007-01-12,0.0,16.09,17.21
2007-01-13,0.0,16.53,14.61
2007-01-14,0.0,15.95,11.34
2007-01-15,0.0,14.6,13.57
2007-01-16,0.0,15.57,15.7
2007-01-17,0.0,16.26,14.39
2007-01-18,0.0,15.89,17.86
2007-01-19,0.0,15.46,17.18
2007-01-20,0.0,16.6,14.71
2007-01-21,0.0,17.19,15.09
2007-01-22,0.0,17.69,16.32
2007-01-23,0.0,16.84,17.41
2007-01-24,0.0,16.78,18.17
2007-01-25,0.0,17.84,18.37
2007-01-26,0.0,19.41,18.19
2007-01-27,0.0,20.27,17.96
2007-01-28,0.0,21.29,16.42
2007-01-29,0.0,21.15,16.06
2007-01-30,0.0,20.09,12.54
2007-01-31,0.0,20.49,12.13
2007-02-01,0.41,21.79,12.96
2007-02-02,0.0,21.6,13.04
2007-02-03,0.03,21.13,15.12
2007-02-04,17.42,20.3,10.01
2007-02-05,14.63,20.18,8.7
2007-02-06,2.67,20.3,12.53
2007-02-07,3.36,19.46,16.69
2007-02-08,1.21,19.84,11.79
2007-02-09,0.25,20.96,18.26
2007-02-10,0.0,21.66,19.09
2007-02-11,0.0,22.2,19.77
2007-02-12,0.02,21.29,14.38
2007-02-13,2.57,21.04,12.02
2007-02-14,14.97,18.93,5.49
2007-02-15,0.01,18.35,17.56
2007-02-16,0.0,18.33,20.97
2007-02-17,0.0,18.56,16.81
2007-02-18,0.0,19.28,20.05
2007-02-19,0.0,18.94,21.14
2007-02-20,0.0,18.87,21.67
2007-02-21,0.0,19.54,21.89
2007-02-22,0.0,20.37,21.99
2007-02-23,0.0,21.12,21.69
2007-02-24,0.0,22.89,22.01
2007-02-25,0.0,23.22,20.9
2007-02-26,0.14,22.89,18.83
2007-02-27,0.07,22.08,20.99
2007-02-28,0.0,22.65,22.36
2007-03-01,0.87,23.79,16.48
2007-03-02,2.55,22.0,5.95
2007-03-03,0.01,22.28,21.48
2007-03-04,0.0,21.79,23.45
2007-03-05,0.0,21.78,23.15
2007-03-06,0.0,21.92,23.15
2007-03-07,0.0,22.28,24.38
2007-03-08,0.0,21.76,23.39
2007-03-09,0.0,21.71,24.0
2007-03-10,0.0,23.07,22.42
2007-03-11,0.0,24.93,22.37
2007-03-12,0.0,26.11,21.95
2007-03-13,0.09,25.71,21.64
2007-03-14,0.0,26.16,19.25
2007-03-15,0.0,26.43,22.65
2007-03-16,0.0,24.19,25.33
2007-03-17,0.0,24.09,25.33
2007-03-18,0.0,23.82,24.62
2007-03-19,0.0,25.54,22.92
2007-03-20,0.0,25.87,21.55
2007-03-21,0.0,26.29,17.34
2007-03-22,0.82,26.76,12.46
2007-03-23,0.19,27.45,17.3
2007-03-24,0.22,27.98,16.72
2007-03-25,0.09,28.51,21.47
2007-03-26,0.0,28.0,24.43
2007-03-27,0.0,27.04,24.98
2007-03-28,2.44,26.89,25.53
2007-03-29,0.0,28.59,23.63
2007-03-30,0.0,28.93,23.08
2007-03-31,0.0,28.2,23.53
2007-04-01,0.0,28.81,24.05
2007-04-02,0.0,29.25,20.3
2007-04-03,0.42,29.66,19.54
2007-04-04,0.51,29.56,18.14
2007-04-05,0.36,29.09,20.65
2007-04-06,0.21,29.31,22.33
2007-04-07,0.18,29.53,21.26
2007-04-08,0.33,29.01,19.27
2007-04-09,1.54,29.53,16.87
2007-04-10,59.5,26.99,21.6
2007-04-11,27.29,25.98,4.36
2007-04-12,11.97,26.01,5.97
2007-04-13,0.88,25.91,22.87
2007-04-14,0.0,26.56,22.6
2007-04-15,0.0,27.55,24.77
2007-04-16,0.07,27.8,21.9
2007-04-17,0.02,29.05,23.24
2007-04-18,1.76,29.75,23.84
2007-04-19,1.34,29.64,18.25
2007-04-20,1.67,29.01,22.41
2007-04-21,14.53,28.14,20.89
2007-04-22,46.77,27.05,14.36
2007-04-23,21.45,27.79,16.67
2007-04-24,19.17,27.54,18.23
2007-04-25,6.55,27.45,19.28
2007-04-26,9.19,27.63,13.84
2007-04-27,14.1,27.13,11.83
2007-04-28,2.11,26.74,24.15
2007-04-29,0.0,27.74,24.39
2007-04-30,0.0,27.61,27.43
2007-05-01,0.0,28.43,26.64
2007-05-02,0.0,29.51,26.15
2007-05-03,0.01,29.89,21.22
2007-05-04,0.05,30.46,25.04
2007-05-05,0.0,30.97,24.76
2007-05-06,0.06,31.31,21.61
2007-05-07,0.07,29.79,23.98
2007-05-08,1.62,29.46,22.47
2007-05-09,22.53,28.88,19.05
2007-05-10,7.16,29.31,23.77
2007-05-11,5.82,29.11,22.12
2007-05-12,6.05,28.62,20.4
2007-05-13,1.8,27.85,24.1
2007-05-14,23.49,25.92,7.58
2007-05-15,14.48,25.78,10.62
2007-05-16,14.43,27.65,19.24
2007-05-17,12.55,26.09,21.57
2007-05-18,20.16,26.88,21.29
2007-05-19,15.41,27.53,20.68
2007-05-20,25.77,27.89,16.35
2007-05-21,11.19,27.47,15.02
2007-05-22,1.54,27.88,15.23
2007-05-23,1.42,27.88,18.17
2007-05-24,13.41,27.6,14.77
2007-05-25,16.89,27.34,19.5
2007-05-26,4.65,26.73,22.34
2007-05-27,16.47,27.32,18.04
2007-05-28,13.56,27.84,23.22
2007-05-29,0.22,28.77,23.35
2007-05-30,0.0,28.26,22.65
2007-05-31,0.15,28.54,22.76
2007-06-01,0.95,28.47,19.75
2007-06-02,2.52,28.16,20.58
2007-06-03,11.23,28.02,10.73
2007-06-04,7.48,28.72,10.75
2007-06-05,7.73,27.51,10.21
2007-06-06,2.95,27.42,14.53
2007-06-07,49.82,27.69,17.83
2007-06-08,62.88,27.98,8.83
2007-06-09,20.3,27.55,8.48
2007-06-10,75.28,26.95,2.24
2007-06-11,87.45,27.78,3.8
2007-06-12,25.26,28.15,10.85
2007-06-13,3.15,27.32,13.93
2007-06-14,1.36,27.7,18.73
2007-06-15,28.08,27.14,14.34
2007-06-16,57.24,27.37,3.63
2007-06-17,25.68,27.37,9.38
2007-06-18,18.94,27.18,18.24
2007-06-19,1.83,28.32,18.42
2007-06-20,2.39,29.31,14.1
2007-06-21,3.74,27.95,23.01
2007-06-22,7.31,28.19,21.94
2007-06-23,4.55,28.08,23.78
2007-06-24,3.22,27.94,18.33
2007-06-25,10.37,27.72,19.69
2007-06-26,1.01,28.44,25.82
2007-06-27,2.24,29.07,22.47
2007-06-28,7.18,28.02,18.04
2007-06-29,3.92,27.81,12.91
2007-06-30,27.55,27.27,18.92
2007-07-01,47.01,28.11,18.55
2007-07-02,27.43,29.04,18.09
2007-07-03,8.11,27.97,19.77
2007-07-04,4.4,27.82,12.29
2007-07-05,16.12,28.72,12.55
2007-07-06,7.01,28.02,12.83
2007-07-07,7.58,27.43,19.16
2007-07-08,9.42,27.38,16.59
2007-07-09,7.64,28.18,15.51
2007-07-10,1.69,28.03,15.02
2007-07-11,0.17,28.34,18.98
2007-07-12,3.3,29.24,21.0
2007-07-13,1.93,28.28,19.86
2007-07-14,8.42,28.59,21.66
2007-07-15,29.33,28.29,17.4
2007-07-16,25.31,28.14,12.9
2007-07-17,28.62,28.01,11.9
2007-07-18,51.87,27.85,11.31
2007-07-19,73.06,28.39,6.68
2007-07-20,47.3,27.35,6.26
2007-07-21,58.32,26.92,5.83
2007-07-22,33.85,26.6,9.21
2007-07-23,32.76,27.33,14.09
2007-07-24,35.18,26.85,11.87
2007-07-25,33.85,26.47,7.9
