date,rainfall_mm,temp_c,solar_rad_kwh_m2
2014-03-23,15.85,25.04,22.18
2014-03-24,3.25,26.13,22.43
2014-03-25,4.9,26.83,23.99
2014-03-26,0.0,27.61,22.14
2014-03-27,0.0,28.62,23.27
2014-03-28,0.0,29.72,22.53
2014-03-29,0.0,29.54,24.13
2014-03-30,0.0,30.44,24.55
2014-03-31,0.0,29.92,23.57
2014-04-01,0.0,29.24,19.49
2014-04-02,0.01,29.74,22.03
2014-04-03,5.12,28.8,22.24
2014-04-04,4.1,28.02,17.57
2014-04-05,0.2,28.27,22.62
2014-04-06,0.91,28.0,21.52
2014-04-07,0.5,28.68,21.75
2014-04-08,0.5,29.26,21.97
2014-04-09,0.16,29.41,21.18
2014-04-10,0.37,28.85,20.67
2014-04-11,0.0,29.62,23.91
2014-04-12,0.0,29.55,25.43
2014-04-13,0.0,30.18,24.86
2014-04-14,0.0,30.71,24.73
2014-04-15,0.0,31.04,24.34
2014-04-16,0.0,31.55,24.66
2014-04-17,0.0,31.6,21.83
2014-04-18,0.0,31.45,24.1
2014-04-19,0.19,32.37,24.3
2014-04-20,0.47,33.6,25.18
2014-04-21,0.0,33.08,25.95
2014-04-22,0.0,33.19,25.22
2014-04-23,0.0,32.94,25.21
2014-04-24,0.0,33.26,24.94
2014-04-25,0.41,32.93,21.5
2014-04-26,0.57,32.21,24.07
2014-04-27,0.27,32.41,25.06
2014-04-28,1.29,30.89,22.89
2014-04-29,2.1,30.77,24.0
2014-04-30,4.16,30.43,26.1
2014-05-01,2.36,30.07,23.98
2014-05-02,3.59,28.45,19.32
2014-05-03,1.45,29.02,21.14
2014-05-04,4.34,29.51,25.88
2014-05-05,1.54,28.94,12.58
2014-05-06,0.19,31.06,23.1
2014-05-07,11.13,30.75,23.96
2014-05-08,14.21,29.37,20.23
2014-05-09,8.0,30.17,20.46
2014-05-10,12.14,30.18,20.66
2014-05-11,7.1,29.29,6.64
2014-05-12,6.39,29.58,24.2
2014-05-13,1.59,30.63,23.93
2014-05-14,2.25,30.07,21.68
2014-05-15,8.31,30.3,22.76
2014-05-16,4.85,30.72,24.13
2014-05-17,0.06,31.14,26.0
2014-05-18,0.01,31.77,23.76
2014-05-19,0.0,32.06,23.16
2014-05-20,0.0,31.8,25.72
2014-05-21,0.0,31.7,25.32
2014-05-22,0.0,31.99,25.9
2014-05-23,0.01,30.81,22.6
2014-05-24,6.17,30.06,20.42
2014-05-25,37.94,28.47,22.3
2014-05-26,14.84,28.72,22.97
2014-05-27,10.08,29.17,21.02
2014-05-28,15.69,29.67,21.91
2014-05-29,12.72,29.43,19.3
2014-05-30,25.21,29.09,20.64
2014-05-31,57.89,28.31,20.55
2014-06-01,10.13,28.56,16.17
2014-06-02,9.57,28.73,17.44
2014-06-03,5.49,28.95,15.97
2014-06-04,4.36,29.53,15.3
2014-06-05,1.31,29.49,19.45
2014-06-06,0.1,29.72,23.81
2014-06-07,0.0,29.6,24.75
2014-06-08,0.13,29.72,22.85
2014-06-09,0.35,29.77,22.05
2014-06-10,35.28,29.64,21.63
2014-06-11,85.8,29.21,22.03
2014-06-12,19.96,29.43,23.33
2014-06-13,4.35,29.21,15.51
2014-06-14,2.09,29.69,22.98
2014-06-15,4.57,29.39,14.05
2014-06-16,5.42,29.05,10.94
2014-06-17,10.44,29.23,22.92
2014-06-18,38.29,28.38,16.28
2014-06-19,23.88,28.61,5.19
2014-06-20,49.0,28.19,7.35
2014-06-21,107.71,28.11,3.85
2014-06-22,74.57,28.13,2.55
2014-06-23,66.97,28.28,9.01
2014-06-24,17.24,27.56,11.15
2014-06-25,5.24,28.3,23.13
2014-06-26,14.97,27.9,12.93
2014-06-27,8.18,28.13,15.99
2014-06-28,14.2,28.26,15.28
2014-06-29,50.68,28.54,5.64
2014-06-30,20.49,28.59,20.88
2014-07-01,3.61,28.21,19.85
2014-07-02,9.35,27.71,14.01
2014-07-03,27.0,27.42,6.99
2014-07-04,32.46,28.1,6.57
2014-07-05,39.61,28.36,8.68
2014-07-06,21.14,28.53,24.03
2014-07-07,0.44,28.25,22.18
2014-07-08,0.89,28.32,25.96
2014-07-09,3.21,28.49,23.3
2014-07-10,2.17,28.79,25.39
2014-07-11,12.91,29.3,24.84
2014-07-12,1.62,29.41,25.02
2014-07-13,0.93,28.78,21.94
2014-07-14,3.75,28.51,22.46
2014-07-15,5.03,28.45,20.1
2014-07-16,10.42,28.27,11.93
2014-07-17,18.73,28.08,16.1
2014-07-18,6.37,28.37,19.94
2014-07-19,3.4,28.58,21.63
2014-07-20,11.21,28.77,18.81
2014-07-21,42.05,27.8,6.83
2014-07-22,16.01,27.43,14.23
2014-07-23,8.16,26.97,21.36
2014-07-24,9.37,27.69,20.66
2014-07-25,6.27,27.69,26.33
2014-07-26,15.46,28.55,23.07
2014-07-27,17.77,27.76,21.61
2014-07-28,7.0,28.09,22.18
2014-07-29,2.65,27.65,20.87
2014-07-30,1.52,28.23,22.5
2014-07-31,4.49,28.35,19.21
2014-08-01,5.01,28.27,21.43
2014-08-02,2.42,28.25,22.13
2014-08-03,3.57,27.47,18.35
2014-08-04,20.03,27.57,7.86
2014-08-05,15.67,28.14,11.97
2014-08-06,9.3,27.78,18.8
2014-08-07,9.42,27.86,21.75
2014-08-08,1.91,28.39,21.69
2014-08-09,2.97,28.04,21.52
2014-08-10,6.7,27.83,17.53
2014-08-11,14.22,27.76,18.4
2014-08-12,33.28,28.23,16.87
2014-08-13,56.38,28.56,6.34
2014-08-14,78.43,27.98,6.81
2014-08-15,43.83,27.87,4.83
2014-08-16,58.1,27.32,8.52
2014-08-17,9.45,27.05,11.22
2014-08-18,18.94,27.61,21.65
2014-08-19,7.55,27.93,16.41
2014-08-20,18.12,27.38,13.46
2014-08-21,9.49,27.57,14.99
2014-08-22,17.27,27.29,12.89
2014-08-23,10.64,27.58,16.44
2014-08-24,8.63,27.65,20.0
2014-08-25,8.4,27.46,20.65
2014-08-26,6.12,27.63,18.89
2014-08-27,8.74,27.24,22.03
2014-08-28,19.13,27.94,16.18
2014-08-29,4.31,28.12,22.17
2014-08-30,5.87,27.2,14.66
2014-08-31,18.29,26.49,18.6
2014-09-01,3.93,27.01,20.3
2014-09-02,1.52,26.99,22.93
2014-09-03,1.64,27.53,20.72
2014-09-04,4.01,27.42,17.35
2014-09-05,7.14,27.53,20.1
2014-09-06,0.28,27.63,24.25
2014-09-07,1.92,27.57,20.28
2014-09-08,6.28,27.33,19.03
2014-09-09,8.92,27.52,17.25
2014-09-10,1.1,27.5,22.45
2014-09-11,2.93,27.68,20.47
2014-09-12,8.85,27.36,16.67
2014-09-13,13.58,27.5,19.91
2014-09-14,3.59,28.02,20.46
2014-09-15,10.91,27.59,18.25
2014-09-16,2.27,28.14,23.9
2014-09-17,0.01,28.78,21.69
2014-09-18,11.16,28.37,17.17
2014-09-19,30.43,27.35,15.18
2014-09-20,70.27,27.06,4.11
2014-09-21,36.66,27.42,10.71
2014-09-22,40.67,27.7,14.61
2014-09-23,49.71,27.2,3.72
2014-09-24,3.4,27.25,13.74
2014-09-25,6.83,26.88,17.17
2014-09-26,10.89,26.99,17.36
2014-09-27,5.52,27.48,16.6
2014-09-28,0.17,28.11,22.04
2014-09-29,0.03,28.08,21.23
2014-09-30,0.11,29.02,21.38
2014-10-01,0.17,28.43,18.17
2014-10-02,1.23,28.73,18.49
2014-10-03,5.65,28.58,20.89
2014-10-04,0.07,28.32,18.89
2014-10-05,0.11,28.21,22.33
2014-10-06,3.65,28.38,22.17
2014-10-07,5.47,27.65,21.07
2014-10-08,0.19,28.24,21.38
2014-10-09,1.37,28.06,21.62
2014-10-10,4.05,27.8,18.71
2014-10-11,25.41,26.98,12.24
2014-10-12,24.5,26.96,18.79
2014-10-13,10.6,26.98,18.33
2014-10-14,3.51,26.48,15.94
2014-10-15,6.68,27.43,17.28
2014-10-16,3.56,26.9,15.76
2014-10-17,0.0,26.13,19.55
2014-10-18,0.0,25.02,18.53
2014-10-19,0.0,25.03,20.58
2014-10-20,0.0,24.71,20.47
2014-10-21,0.0,25.0,21.24
2014-10-22,0.0,25.25,20.84
2014-10-23,0.0,24.8,20.14
2014-10-24,0.0,24.64,20.55
2014-10-25,0.11,25.19,20.46
2014-10-26,0.03,24.14,16.79
2014-10-27,0.01,22.88,11.44
2014-10-28,2.74,22.94,5.61
2014-10-29,0.38,22.76,18.65
2014-10-30,0.0,23.22,14.45
2014-10-31,0.0,23.65,16.57
2014-11-01,0.0,24.07,19.73
2014-11-02,0.0,24.19,19.75
2014-11-03,0.0,24.12,19.5
2014-11-04,0.0,25.0,19.43
2014-11-05,0.0,25.31,17.72
2014-11-06,0.0,24.38,18.6
2014-11-07,0.0,25.12,16.9
2014-11-08,0.44,25.97,13.27
2014-11-09,0.13,27.14,17.29
2014-11-10,0.01,24.96,16.07
2014-11-11,0.0,23.19,18.34
2014-11-12,0.0,24.14,18.23
2014-11-13,0.0,24.07,17.4
2014-11-14,0.0,22.61,17.35
2014-11-15,0.0,21.52,18.06
2014-11-16,0.0,22.09,16.91
2014-11-17,0.0,22.56,17.24
2014-11-18,0.0,22.69,17.98
2014-11-19,0.0,22.23,18.08
2014-11-20,0.0,21.66,17.53
2014-11-21,0.0,21.39,17.13
2014-11-22,0.0,20.93,16.28
2014-11-23,0.0,20.76,16.69
2014-11-24,0.0,20.02,17.01
2014-11-25,0.0,19.37,17.07
2014-11-26,0.0,19.38,17.01
2014-11-27,0.0,20.01,15.34
2014-11-28,0.0,20.22,15.96
2014-11-29,0.0,20.53,15.7
2014-11-30,0.0,20.38,16.47
2014-12-01,0.0,20.81,16.32
2014-12-02,0.0,20.72,16.27
2014-12-03,0.0,21.12,16.03
2014-12-04,0.0,21.52,15.81
2014-12-05,0.0,22.03,17.11
2014-12-06,0.0,21.88,16.06
2014-12-07,0.0,19.81,16.44
2014-12-08,0.0,18.5,13.99
2014-12-09,0.0,19.07,14.41
2014-12-10,0.0,18.32,14.69
2014-12-11,0.02,17.15,16.05
2014-12-12,1.06,16.04,13.29
2014-12-13,0.0,17.21,14.08
2014-12-14,0.0,18.86,17.2
2014-12-15,0.0,19.92,15.72
2014-12-16,0.0,19.36,17.1
2014-12-17,0.0,18.24,16.39
2014-12-18,0.0,15.35,15.59
2014-12-19,0.0,16.5,15.33
2014-12-20,0.0,18.09,16.65
2014-12-21,0.0,18.28,16.49
2014-12-22,0.0,18.29,16.79
2014-12-23,0.0,18.05,16.85
2014-12-24,0.0,18.13,16.81
2014-12-25,0.0,17.49,16.94
2014-12-26,0.0,15.74,16.74
2014-12-27,0.0,14.79,14.14
2014-12-28,0.0,15.82,12.54
2014-12-29,0.0,15.91,14.5
2014-12-30,0.0,17.24,8.18
2014-12-31,0.03,18.58,5.39
2015-01-01,1.39,19.51,6.49
2015-01-02,0.01,22.44,12.97
2015-01-03,0.01,23.44,15.56
2015-01-04,0.04,22.6,14.56
2015-01-05,0.0,19.56,14.71
2015-01-06,0.0,17.07,16.25
2015-01-07,0.0,16.3,16.2
2015-01-08,0.0,16.91,15.46
2015-01-09,0.0,18.07,11.11
2015-01-10,0.0,17.17,15.87
2015-01-11,0.0,15.41,15.33
2015-01-12,0.0,16.05,15.76
2015-01-13,0.0,17.59,15.1
2015-01-14,0.0,18.8,16.24
2015-01-15,0.0,18.97,17.2
2015-01-16,0.03,19.54,9.61
2015-01-17,1.08,19.35,15.37
2015-01-18,0.0,17.42,15.68
2015-01-19,0.0,16.09,10.93
2015-01-20,0.0,16.26,12.89
2015-01-21,0.0,17.18,14.75
2015-01-22,0.0,18.46,15.97
2015-01-23,0.0,19.12,17.81
2015-01-24,0.0,19.11,17.77
2015-01-25,0.0,18.49,18.51
2015-01-26,0.0,17.57,18.6
2015-01-27,0.0,18.44,18.21
2015-01-28,0.0,19.7,17.99
2015-01-29,0.0,19.73,18.09
2015-01-30,0.0,18.67,15.92
2015-01-31,0.0,16.37,18.73
2015-02-01,0.0,15.62,19.4
2015-02-02,0.0,16.51,19.89
2015-02-03,0.0,19.06,19.97
2015-02-04,0.0,20.95,19.87
2015-02-05,0.0,21.34,19.01
2015-02-06,0.0,19.76,17.6
2015-02-07,0.0,18.36,16.14
2015-02-08,0.0,18.23,18.54
2015-02-09,0.0,19.57,19.53
2015-02-10,0.0,20.34,16.78
2015-02-11,0.0,19.56,17.67
2015-02-12,0.0,19.86,20.46
2015-02-13,0.0,20.57,18.68
2015-02-14,0.0,20.25,18.14
2015-02-15,0.73,20.92,16.52
2015-02-16,0.02,22.11,18.66
2015-02-17,0.0,22.48,19.09
2015-02-18,0.24,22.23,17.94
2015-02-19,6.7,22.43,12.09
2015-02-20,0.68,23.3,20.31
2015-02-21,0.18,22.89,19.18
2015-02-22,2.94,23.13,18.87
2015-02-23,0.01,23.8,20.95
2015-02-24,0.0,24.23,21.6
2015-02-25,0.0,24.09,19.96
2015-02-26,0.0,24.06,20.09
2015-02-27,0.0,24.55,20.59
2015-02-28,0.0,25.07,21.1
2015-03-01,0.0,26.63,21.22
2015-03-02,0.0,26.59,22.01
2015-03-03,0.21,25.28,21.3
2015-03-04,6.5,22.24,13.31
2015-03-05,8.14,23.66,19.8
2015-03-06,0.0,21.87,23.72
2015-03-07,0.0,21.92,24.05
2015-03-08,0.0,23.05,24.24
2015-03-09,0.0,24.17,24.51
2015-03-10,0.0,25.75,23.59
2015-03-11,0.0,24.18,23.61
2015-03-12,0.0,23.46,25.01
2015-03-13,0.0,24.6,24.19
2015-03-14,0.0,26.74,22.87
2015-03-15,0.0,27.54,22.84
2015-03-16,0.0,27.98,23.39
2015-03-17,0.0,27.89,23.31
2015-03-18,0.0,28.53,21.78
2015-03-19,0.0,27.56,22.88
2015-03-20,0.0,25.95,24.79
2015-03-21,0.0,26.21,24.74
2015-03-22,0.0,27.24,24.46
2015-03-23,0.0,27.92,23.47
2015-03-24,0.0,27.93,22.2
2015-03-25,2.12,28.02,20.17
2015-03-26,6.03,27.11,21.89
2015-03-27,0.0,27.93,22.03
2015-03-28,0.23,27.71,14.24
2015-03-29,0.17,28.14,20.05
2015-03-30,0.36,28.34,20.04
2015-03-31,6.87,26.12,12.53
2015-04-01,1.63,27.56,17.44
2015-04-02,15.94,27.16,20.34
2015-04-03,11.93,28.07,16.31
2015-04-04,4.46,28.04,19.71
2015-04-05,15.5,27.06,19.77
2015-04-06,28.51,26.65,11.95
2015-04-07,11.25,26.99,22.13
2015-04-08,7.32,27.37,16.82
2015-04-09,0.01,27.64,22.13
2015-04-10,0.17,28.23,23.94
2015-04-11,0.56,28.22,25.11
2015-04-12,0.38,28.54,22.93
2015-04-13,0.56,28.76,22.89
2015-04-14,0.44,27.5,23.82
2015-04-15,0.0,28.2,21.43
2015-04-16,0.0,28.8,17.41
2015-04-17,0.15,28.6,11.93
2015-04-18,10.94,27.62,22.59
2015-04-19,5.79,28.14,22.1
2015-04-20,0.84,29.19,23.6
2015-04-21,1.57,29.09,22.09
2015-04-22,9.57,28.49,17.66
2015-04-23,21.83,27.38,21.3
2015-04-24,13.98,26.03,15.09
2015-04-25,3.11,25.93,6.35
2015-04-26,2.13,26.52,16.01
2015-04-27,3.11,26.87,20.43
2015-04-28,2.55,27.02,20.67
2015-04-29,5.24,26.89,23.06
2015-04-30,6.52,26.98,21.5
2015-05-01,11.48,27.81,18.06
2015-05-02,1.59,27.36,20.23
2015-05-03,1.18,28.05,24.48
2015-05-04,0.02,29.02,22.96
2015-05-05,0.01,28.73,25.3
2015-05-06,0.21,28.37,24.21
2015-05-07,2.94,28.09,21.76
2015-05-08,3.95,27.94,24.66
2015-05-09,0.79,28.32,19.67
2015-05-10,12.9,28.27,19.47
2015-05-11,28.02,27.45,15.7
2015-05-12,6.36,27.6,10.67
2015-05-13,0.56,28.55,24.36
2015-05-14,0.02,29.04,24.92
2015-05-15,3.39,28.9,22.88
2015-05-16,4.03,28.55,21.63
2015-05-17,11.32,28.48,20.97
2015-05-18,6.93,28.36,19.85
2015-05-19,0.01,28.84,24.71
2015-05-20,0.01,29.73,24.66
2015-05-21,0.17,29.34,22.44
2015-05-22,0.67,30.11,22.34
2015-05-23,12.03,29.96,19.39
2015-05-24,33.72,28.43,8.49
2015-05-25,0.74,28.57,22.07
2015-05-26,1.23,28.36,20.34
2015-05-27,3.28,28.27,22.93
2015-05-28,3.03,28.22,23.81
2015-05-29,2.57,29.2,23.64
2015-05-30,7.45,28.87,22.08
2015-05-31,1.47,29.06,20.16
2015-06-01,0.7,28.84,23.98
2015-06-02,0.59,29.41,24.42
2015-06-03,1.62,29.67,24.56
2015-06-04,0.6,29.75,20.12
2015-06-05,5.85,29.68,18.26
2015-06-06,4.01,29.18,7.91
2015-06-07,1.43,28.91,16.49
2015-06-08,0.54,29.52,22.22
2015-06-09,0.91,29.62,20.21
2015-06-10,11.42,29.13,13.6
2015-06-11,25.38,28.38,6.65
2015-06-12,24.43,27.96,16.06
2015-06-13,9.29,27.77,8.38
2015-06-14,14.43,27.92,20.93
2015-06-15,18.8,27.43,13.15
2015-06-16,21.29,27.37,12.63
2015-06-17,11.41,27.81,21.87
2015-06-18,0.72,27.95,24.39
2015-06-19,0.93,28.82,26.66
2015-06-20,3.22,28.41,23.19
2015-06-21,17.4,28.39,18.58
2015-06-22,46.38,28.56,9.03
2015-06-23,58.43,28.4,4.25
2015-06-24,72.7,29.12,3.94
2015-06-25,31.19,29.0,5.05
2015-06-26,82.57,28.02,6.26
2015-06-27,34.52,27.6,7.02
2015-06-28,6.96,27.91,18.5
2015-06-29,2.77,27.33,16.9
2015-06-30,0.73,27.77,21.49
2015-07-01,3.92,27.84,19.03
2015-07-02,24.87,28.2,9.9
2015-07-03,13.97,28.58,17.22
2015-07-04,1.8,28.82,18.14
2015-07-05,3.24,28.95,19.73
2015-07-06,5.05,28.35,22.29
2015-07-07,23.97,28.36,20.92
2015-07-08,40.02,27.82,10.24
2015-07-09,123.2,27.56,6.51
2015-07-10,7.29,27.77,14.04
2015-07-11,7.23,27.46,21.16
2015-07-12,1.78,28.26,22.28
2015-07-13,3.06,28.56,22.51
2015-07-14,4.47,28.76,18.44
2015-07-15,29.32,28.6,9.59
2015-07-16,51.24,27.99,17.32
2015-07-17,40.12,27.24,10.49
2015-07-18,60.0,27.28,9.57
2015-07-19,46.43,27.18,3.73
2015-07-20,9.92,27.62,11.39
2015-07-21,19.15,27.35,21.37
2015-07-22,15.84,27.05,11.03
2015-07-23,23.07,27.44,14.94
2015-07-24,69.33,26.81,3.44
2015-07-25,125.36,26.79,8.11
2015-07-26,56.3,27.0,5.45
2015-07-27,59.78,26.31,9.9
2015-07-28,39.89,27.11,13.57
2015-07-29,15.96,27.76,11.13
2015-07-30,30.02,26.53,4.85
2015-07-31,44.21,27.11,9.96
2015-08-01,32.74,26.85,12.56
2015-08-02,2.89,26.31,16.95
2015-08-03,3.06,26.68,22.9
2015-08-04,1.32,27.18,22.57
2015-08-05,3.46,27.59,18.13
2015-08-06,1.28,28.03,22.34
2015-08-07,10.26,28.2,17.34
2015-08-08,0.82,28.36,15.23
2015-08-09,1.68,27.74,18.15
2015-08-10,3.76,28.26,19.71
2015-08-11,21.46,28.07,17.47
2015-08-12,2.01,28.05,21.33
2015-08-13,4.8,27.86,18.12
2015-08-14,11.89,28.32,15.19
2015-08-15,13.67,28.16,16.28
2015-08-16,20.4,27.76,14.29
2015-08-17,41.73,27.68,14.83
2015-08-18,27.69,27.97,12.11
2015-08-19,26.54,28.3,7.95
2015-08-20,23.98,28.36,5.08
2015-08-21,23.34,27.42,15.32
2015-08-22,2.82,27.73,16.98
2015-08-23,11.5,27.45,18.3
2015-08-24,0.13,27.96,20.44
2015-08-25,1.07,27.62,16.85
2015-08-26,0.93,27.43,22.72
2015-08-27,5.35,27.38,18.4
2015-08-28,15.16,27.28,19.57
2015-08-29,21.38,27.78,13.62
2015-08-30,19.8,27.88,10.03
2015-08-31,62.36,27.72,6.69
2015-09-01,25.29,27.64,3.06
2015-09-02,18.02,27.06,11.29
2015-09-03,23.03,27.06,12.78
2015-09-04,4.43,27.54,13.32
2015-09-05,3.6,27.24,15.31
2015-09-06,2.12,27.83,17.22
2015-09-07,10.56,27.45,17.33
2015-09-08,5.16,27.85,20.42
2015-09-09,0.5,28.81,20.6
2015-09-10,12.51,27.55,18.64
2015-09-11,11.95,28.51,21.28
2015-09-12,7.4,29.35,24.23
2015-09-13,24.32,28.08,18.21
2015-09-14,6.14,27.7,19.36
2015-09-15,4.39,28.26,18.31
2015-09-16,2.8,28.18,22.63
2015-09-17,0.03,29.39,21.59
2015-09-18,3.08,29.71,20.02
2015-09-19,27.81,27.32,9.83
2015-09-20,44.09,27.03,14.99
2015-09-21,55.35,27.78,6.07
2015-09-22,29.44,27.94,12.79
2015-09-23,37.27,28.1,7.87
2015-09-24,13.23,27.59,6.03
2015-09-25,0.26,27.89,21.04
2015-09-26,0.0,28.16,21.23
2015-09-27,0.0,27.73,21.98
2015-09-28,0.0,27.46,22.47
2015-09-29,0.0,28.12,22.79
2015-09-30,0.78,28.7,22.4
2015-10-01,2.16,28.84,16.12
2015-10-02,3.04,28.11,15.81
2015-10-03,4.55,27.52,18.49
2015-10-04,2.93,27.99,19.51
2015-10-05,11.65,28.5,17.19
2015-10-06,5.8,28.62,16.48
2015-10-07,44.23,26.92,16.35
2015-10-08,63.22,26.39,1.4
2015-10-09,21.59,27.14,17.34
2015-10-10,9.98,27.67,11.21
2015-10-11,7.95,27.32,14.01
2015-10-12,11.03,26.15,15.25
2015-10-13,15.31,25.54,9.13
2015-10-14,7.77,25.61,10.18
2015-10-15,1.0,26.2,16.04
2015-10-16,0.09,26.54,20.0
2015-10-17,0.0,26.68,20.67
2015-10-18,0.0,26.34,20.27
2015-10-19,0.0,26.29,20.5
2015-10-20,0.0,26.26,20.44
2015-10-21,0.0,26.17,20.63
2015-10-22,0.0,26.41,20.42
2015-10-23,0.29,26.33,19.41
2015-10-24,0.0,25.45,19.88
2015-10-25,0.0,24.66,20.31
2015-10-26,0.0,24.35,20.53
2015-10-27,0.0,24.09,20.39
2015-10-28,0.0,24.07,19.88
2015-10-29,0.0,24.88,15.09
2015-10-30,0.67,25.25,4.77
2015-10-31,2.44,23.8,4.69
2015-11-01,2.47,23.09,4.32
2015-11-02,2.67,24.19,16.09
2015-11-03,0.01,25.05,19.07
2015-11-04,0.0,25.62,19.38
2015-11-05,0.0,25.35,19.11
2015-11-06,0.0,24.67,19.23
2015-11-07,0.0,23.62,19.21
2015-11-08,0.0,22.47,19.11
2015-11-09,0.0,22.38,18.05
2015-11-10,0.02,23.15,14.95
2015-11-11,0.02,23.9,16.88
2015-11-12,0.0,23.17,17.68
2015-11-13,0.0,22.85,18.69
2015-11-14,0.0,23.27,17.59
2015-11-15,0.14,23.8,16.1
2015-11-16,0.0,23.51,15.96
2015-11-17,0.14,23.51,9.16
2015-11-18,0.71,23.35,6.94
2015-11-19,0.01,22.02,17.78
2015-11-20,0.0,22.57,18.81
2015-11-21,0.0,23.19,18.83
2015-11-22,0.0,22.84,18.51
2015-11-23,0.0,22.42,18.51
2015-11-24,0.0,21.71,18.29
2015-11-25,0.0,22.16,17.7
2015-11-26,0.0,21.54,17.19
2015-11-27,0.0,21.57,16.84
2015-11-28,0.0,21.39,16.29
2015-11-29,0.0,21.6,15.82
2015-11-30,0.0,22.28,16.1
2015-12-01,0.0,22.97,12.32
2015-12-02,0.0,22.83,6.1
2015-12-03,0.0,22.24,4.54
2015-12-04,0.0,23.02,13.94
2015-12-05,0.0,21.57,15.12
2015-12-06,0.0,21.15,14.69
2015-12-07,0.0,21.64,12.11
2015-12-08,0.0,21.25,12.4
2015-12-09,0.0,21.28,12.77
2015-12-10,0.0,20.9,15.45
2015-12-11,0.0,21.55,13.86
2015-12-12,0.0,20.94,13.83
2015-12-13,0.14,22.55,12.49
2015-12-14,0.01,21.66,10.23
2015-12-15,0.34,19.41,6.61
2015-12-16,0.0,17.28,13.42
2015-12-17,0.0,16.88,15.86
2015-12-18,0.57,15.79,3.49
2015-12-19,0.0,15.92,13.98
2015-12-20,0.0,16.78,15.57
2015-12-21,0.0,16.27,15.82
2015-12-22,0.0,16.43,14.67
2015-12-23,0.0,16.79,15.32
2015-12-24,0.0,16.15,14.09
2015-12-25,0.0,15.79,8.33
2015-12-26,0.0,15.32,15.18
2015-12-27,0.0,15.87,16.4
2015-12-28,0.0,17.5,15.68
2015-12-29,0.0,18.11,14.61
2015-12-30,0.0,18.68,14.58
2015-12-31,0.0,19.18,12.95
2016-01-01,0.0,19.25,16.51
2016-01-02,0.0,19.19,17.17
2016-01-03,0.0,18.77,16.06
2016-01-04,0.0,18.27,15.79
2016-01-05,0.0,18.13,16.69
2016-01-06,0.0,18.26,16.17
2016-01-07,0.0,18.54,15.91
2016-01-08,0.0,18.78,15.96
2016-01-09,0.01,19.05,13.22
2016-01-10,0.01,20.11,13.6
2016-01-11,0.0,18.37,14.48
2016-01-12,0.0,17.22,15.64
2016-01-13,0.0,18.14,15.5
2016-01-14,0.0,18.58,13.72
2016-01-15,0.0,18.3,16.29
2016-01-16,0.0,19.63,15.45
2016-01-17,0.0,19.2,15.06
2016-01-18,0.0,18.23,15.98
2016-01-19,0.0,19.21,15.27
2016-01-20,0.02,19.38,14.36
2016-01-21,1.22,16.85,4.92
2016-01-22,0.07,16.0,15.57
2016-01-23,0.0,15.27,14.13
2016-01-24,0.0,14.27,18.11
2016-01-25,0.0,14.93,19.2
2016-01-26,0.0,15.93,18.57
2016-01-27,0.0,16.17,17.43
2016-01-28,0.0,17.41,10.96
2016-01-29,0.0,19.72,15.7
2016-01-30,0.0,18.55,13.7
2016-01-31,0.01,19.18,12.84
2016-02-01,0.13,20.38,15.36
2016-02-02,0.0,21.71,13.44
2016-02-03,0.0,21.44,15.78
2016-02-04,0.0,18.73,18.35
2016-02-05,0.0,17.83,19.16
2016-02-06,0.0,18.53,19.88
2016-02-07,0.0,19.45,19.89
2016-02-08,0.0,19.02,18.58
2016-02-09,0.32,20.51,10.37
2016-02-10,0.09,21.21,13.18
2016-02-11,0.05,21.36,17.02
2016-02-12,7.54,22.28,12.55
2016-02-13,0.67,23.08,17.85
2016-02-14,0.0,22.99,17.31
2016-02-15,0.0,24.26,18.33
2016-02-16,0.0,24.82,18.96
2016-02-17,0.0,25.27,18.21
2016-02-18,0.0,24.86,18.41
2016-02-19,0.0,24.7,18.8
2016-02-20,0.0,25.1,18.26
2016-02-21,0.0,25.59,17.25
2016-02-22,0.05,25.92,15.42
2016-02-23,0.94,25.31,18.02
2016-02-24,14.56,24.71,8.48
2016-02-25,20.71,23.74,12.29
2016-02-26,0.02,23.8,18.39
2016-02-27,0.71,23.97,17.89
2016-02-28,0.0,25.37,19.58
2016-02-29,0.0,25.56,20.61
2016-03-01,0.0,25.07,19.74
2016-03-02,0.0,25.52,19.55
2016-03-03,0.0,25.57,19.53
2016-03-04,0.05,25.2,20.99
2016-03-05,0.01,26.27,21.13
2016-03-06,0.0,26.95,20.75
2016-03-07,1.49,26.8,20.52
2016-03-08,0.0,26.87,20.88
2016-03-09,0.0,27.26,20.01
2016-03-10,0.01,27.71,17.37
2016-03-11,0.0,27.67,18.71
2016-03-12,0.0,26.75,18.76
2016-03-13,0.0,28.31,20.58
2016-03-14,0.0,27.27,19.94
2016-03-15,0.0,27.19,21.85
2016-03-16,0.12,27.0,18.97
2016-03-17,0.04,27.68,23.11
2016-03-18,0.17,26.87,23.87
2016-03-19,5.26,27.06,16.92
2016-03-20,4.12,27.19,11.94
2016-03-21,15.21,27.58,19.84
2016-03-22,14.81,27.16,21.52
2016-03-23,0.6,27.37,20.07
2016-03-24,0.11,27.93,23.23
2016-03-25,0.0,27.97,23.93
2016-03-26,0.0,27.85,22.44
