date,sm_rootzone
2018-09-18,0.3481678625
2018-09-19,0.3487246125
2018-09-20,0.348492175
2018-09-21,0.3437912375
2018-09-22,0.338720375
2018-09-23,0.33402525
2018-09-24,0.33340237500000003
2018-09-25,0.338560675
2018-09-26,0.3385113875
2018-09-27,0.3370696375
2018-09-28,0.33349835
2018-09-29,0.32958718750000005
2018-09-30,0.3284401375
2018-10-01,0.3311092
2018-10-02,0.3258333875
2018-10-03,0.3220238375
2018-10-04,0.31622545
2018-10-05,0.3150464375
2018-10-06,0.3138928625
2018-10-07,0.3119141875
2018-10-08,0.3107450125
2018-10-09,0.30954675
2018-10-10,0.3091714625
2018-10-11,0.3112061875
2018-10-12,0.317652025
2018-10-13,0.3230070125
2018-10-14,0.321052475
2018-10-15,0.3165745
2018-10-16,0.3137688625
2018-10-17,0.311907975
2018-10-18,0.3100224875
2018-10-19,0.308937075
2018-10-20,0.3063921375
2018-10-21,0.30656578749999996
2018-10-22,0.305851675
2018-10-23,0.3046929875
2018-10-24,0.3036368625
2018-10-25,0.3025950375
2018-10-26,0.301096575
2018-10-27,0.3007907875
2018-10-28,0.3065639875
2018-10-29,0.3068105375
2018-10-30,0.3066510375
2018-10-31,0.3051289875
2018-11-01,0.3025418625
2018-11-02,0.300035575
2018-11-03,0.298723175
2018-11-04,0.2985368
2018-11-05,0.29752392499999997
2018-11-06,0.3009823875
2018-11-07,0.3003313375
2018-11-08,0.2993958875
2018-11-09,0.2971299625
2018-11-10,0.29532013749999997
2018-11-11,0.2936467
2018-11-12,0.2930893
2018-11-13,0.2921139375
2018-11-14,0.29366902500000003
2018-11-15,0.2936274875
2018-11-16,0.2937550125
2018-11-17,0.2928712125
2018-11-18,0.2917287875
2018-11-19,0.2905284125
2018-11-20,0.28939015
2018-11-21,0.2874371875
2018-11-22,0.2873689875
2018-11-23,0.2871299375
2018-11-24,0.2867306625
2018-11-25,0.2859633375
2018-11-26,0.2850256375
2018-11-27,0.28418092500000003
2018-11-28,0.28210748750000003
2018-11-29,0.2805128625
2018-11-30,0.282020775
2018-12-01,0.28148361250000004
2018-12-02,0.2807355125
2018-12-03,0.27966165
2018-12-04,0.2783566125
2018-12-05,0.2779039875
2018-12-06,0.27747815
2018-12-07,0.275198225
2018-12-08,0.2749422375
2018-12-09,0.27434817499999997
2018-12-10,0.273426525
2018-12-11,0.2726566625
2018-12-12,0.27204075
2018-12-13,0.2714651
2018-12-14,0.2701920625
2018-12-15,0.2692916125
2018-12-16,0.26988548749999997
2018-12-17,0.271256575
2018-12-18,0.2816504125
2018-12-19,0.28096326250000003
2018-12-20,0.27798265
2018-12-21,0.27783735
2018-12-22,0.2766296375
2018-12-23,0.2744223625
2018-12-24,0.2747753625
2018-12-25,0.274010525
2018-12-26,0.274119
2018-12-27,0.2731435125
2018-12-28,0.2723125125
2018-12-29,0.2725682875
2018-12-30,0.271179675
2018-12-31,0.2685372875
2019-01-01,0.26875526250000004
2019-01-02,0.268435675
2019-01-03,0.2683584875
2019-01-04,0.267605
2019-01-05,0.2666792125
2019-01-06,0.26604545
2019-01-07,0.2653079125
2019-01-08,0.264891275
2019-01-09,0.265249825
2019-01-10,0.26465995
2019-01-11,0.263748
2019-01-12,0.262956825
2019-01-13,0.2619209125
2019-01-14,0.260662475
2019-01-15,0.2606529
2019-01-16,0.2604141375
2019-01-17,0.2601805625
2019-01-18,0.2597409625
2019-01-19,0.2588781625
2019-01-20,0.2580631375
2019-01-21,0.2568588625
2019-01-22,0.256144875
2019-01-23,0.25522185000000003
2019-01-24,0.25444357500000003
2019-01-25,0.25425437500000003
2019-01-26,0.2536340375
2019-01-27,0.2536147875
2019-01-28,0.25273075
2019-01-29,0.2521629125
2019-01-30,0.250719275
2019-01-31,0.2497653875
2019-02-01,0.2485253
2019-02-02,0.2476061125
2019-02-03,0.24689178750000002
2019-02-04,0.2467656125
