date,rainfall_mm,temp_c,solar_rad_kwh_m2
2006-06-10,59.89,26.58,5.44
2006-06-11,88.96,28.25,11.31
2006-06-12,120.5,27.6,2.57
2006-06-13,44.7,27.73,3.48
2006-06-14,11.61,27.27,7.95
2006-06-15,10.58,27.57,19.64
2006-06-16,29.49,27.61,17.16
2006-06-17,1.8,28.14,16.39
2006-06-18,0.02,29.49,18.54
2006-06-19,1.56,29.76,21.7
2006-06-20,7.17,28.45,22.94
2006-06-21,7.42,26.9,22.67
2006-06-22,7.31,28.57,20.62
2006-06-23,22.34,27.45,15.29
2006-06-24,7.4,27.58,10.09
2006-06-25,10.99,27.43,16.55
2006-06-26,54.3,27.56,12.02
2006-06-27,75.63,26.86,10.3
2006-06-28,18.67,28.17,12.97
2006-06-29,6.38,29.19,18.17
2006-06-30,1.67,29.28,26.42
2006-07-01,9.69,30.38,26.73
2006-07-02,0.18,29.76,25.07
2006-07-03,4.18,29.58,20.28
2006-07-04,2.51,28.28,17.66
2006-07-05,11.96,28.02,17.78
2006-07-06,48.97,28.26,6.73
2006-07-07,51.22,28.37,5.36
2006-07-08,52.48,27.94,6.82
2006-07-09,13.37,28.43,19.09
2006-07-10,5.21,28.42,13.11
2006-07-11,13.37,27.73,13.44
2006-07-12,13.43,27.97,17.16
2006-07-13,9.89,27.99,17.84
2006-07-14,13.67,28.18,19.39
2006-07-15,4.78,28.03,19.25
2006-07-16,5.02,29.57,24.26
2006-07-17,1.17,28.31,17.54
2006-07-18,19.16,28.01,14.9
2006-07-19,16.17,27.69,16.13
2006-07-20,5.49,28.02,17.66
2006-07-21,7.04,28.21,21.13
2006-07-22,5.66,27.57,18.66
2006-07-23,3.92,27.45,19.69
2006-07-24,8.88,28.13,20.41
2006-07-25,9.55,28.31,18.02
2006-07-26,26.93,26.9,9.7
2006-07-27,4.05,28.61,19.48
2006-07-28,0.92,27.71,23.39
2006-07-29,2.95,27.97,16.44
2006-07-30,5.67,27.41,20.08
2006-07-31,2.58,28.97,24.98
2006-08-01,2.53,30.65,19.65
2006-08-02,29.39,29.26,23.19
2006-08-03,14.9,28.68,11.46
2006-08-04,13.45,26.55,19.97
2006-08-05,9.45,25.95,10.56
2006-08-06,4.57,26.71,19.31
2006-08-07,4.63,27.2,15.93
2006-08-08,2.54,28.19,20.24
2006-08-09,16.47,29.16,21.55
2006-08-10,9.72,30.3,24.36
2006-08-11,6.98,30.84,23.96
2006-08-12,46.68,29.67,24.96
2006-08-13,15.49,28.11,18.94
2006-08-14,12.43,28.6,20.67
2006-08-15,3.15,30.32,24.08
2006-08-16,0.17,30.03,25.7
2006-08-17,1.58,28.37,19.15
2006-08-18,2.96,27.79,16.02
2006-08-19,2.98,28.47,20.1
2006-08-20,14.9,28.76,21.01
2006-08-21,23.0,28.61,18.63
2006-08-22,8.68,27.75,17.72
2006-08-23,13.58,27.37,15.18
2006-08-24,32.63,27.52,12.91
2006-08-25,26.89,27.46,14.53
2006-08-26,4.36,27.73,19.91
2006-08-27,0.64,28.11,21.75
2006-08-28,3.0,28.95,20.78
2006-08-29,11.64,28.38,16.84
2006-08-30,0.61,27.09,19.13
2006-08-31,0.6,26.96,20.73
2006-09-01,0.09,27.98,19.65
2006-09-02,4.77,29.37,16.98
2006-09-03,2.32,28.19,23.16
2006-09-04,1.99,27.25,17.24
2006-09-05,1.65,26.73,18.85
2006-09-06,1.15,27.48,18.94
2006-09-07,15.3,27.4,13.11
2006-09-08,10.87,28.03,10.89
2006-09-09,1.92,28.56,13.53
2006-09-10,36.89,27.76,6.6
2006-09-11,58.55,26.3,6.21
2006-09-12,12.89,25.89,2.79
2006-09-13,1.71,26.8,17.6
2006-09-14,0.17,27.74,20.04
2006-09-15,0.13,28.03,18.57
2006-09-16,13.41,27.8,19.48
2006-09-17,1.45,28.3,15.48
2006-09-18,0.96,29.17,22.58
2006-09-19,1.64,29.26,21.76
2006-09-20,6.51,26.29,7.14
2006-09-21,18.94,25.74,6.54
2006-09-22,18.71,25.97,6.92
2006-09-23,28.85,26.07,11.0
2006-09-24,4.42,27.19,16.25
2006-09-25,6.92,27.37,17.43
2006-09-26,0.18,27.41,19.1
2006-09-27,0.1,29.11,20.33
2006-09-28,0.59,29.09,21.15
2006-09-29,3.52,28.83,20.35
2006-09-30,28.86,27.27,16.03
2006-10-01,43.68,26.34,5.83
2006-10-02,1.85,27.53,20.99
2006-10-03,4.97,28.27,18.01
2006-10-04,8.92,28.07,11.32
2006-10-05,7.4,27.1,11.65
2006-10-06,4.55,26.75,19.83
2006-10-07,0.65,27.18,18.42
2006-10-08,0.0,28.24,20.73
2006-10-09,0.05,27.55,19.92
2006-10-10,0.11,27.88,19.81
2006-10-11,2.65,27.57,19.95
2006-10-12,1.09,28.14,14.34
2006-10-13,4.52,27.13,17.41
2006-10-14,3.85,26.52,18.8
2006-10-15,1.58,25.91,16.9
2006-10-16,0.09,26.19,19.01
2006-10-17,0.97,25.55,17.14
2006-10-18,0.02,25.97,14.69
2006-10-19,0.25,24.72,9.57
2006-10-20,4.38,25.54,10.7
2006-10-21,0.05,25.16,17.59
2006-10-22,0.01,25.36,19.43
2006-10-23,0.0,25.11,19.67
2006-10-24,0.0,25.03,19.69
2006-10-25,0.0,24.91,16.76
2006-10-26,0.0,24.63,19.22
2006-10-27,0.0,24.44,18.76
2006-10-28,0.0,24.67,9.73
2006-10-29,0.0,25.48,16.79
2006-10-30,0.0,24.14,15.15
2006-10-31,0.0,25.05,10.99
2006-11-01,0.08,25.85,11.04
2006-11-02,0.18,26.06,13.52
2006-11-03,0.0,25.57,18.23
2006-11-04,0.0,24.69,17.99
2006-11-05,0.0,23.85,10.19
2006-11-06,0.04,24.34,14.99
2006-11-07,0.34,22.75,10.88
2006-11-08,0.33,23.28,13.19
2006-11-09,0.43,22.86,9.07
2006-11-10,0.2,23.97,7.14
2006-11-11,4.31,21.18,6.17
2006-11-12,0.42,22.66,17.25
2006-11-13,0.22,23.19,16.17
2006-11-14,0.0,23.41,16.22
2006-11-15,0.0,23.18,16.72
2006-11-16,0.0,21.7,16.12
2006-11-17,0.0,21.8,16.73
2006-11-18,0.0,21.29,17.19
2006-11-19,0.0,20.83,16.61
2006-11-20,2.22,20.71,14.93
2006-11-21,0.17,20.42,13.82
2006-11-22,0.07,19.88,15.0
2006-11-23,0.01,19.76,14.7
2006-11-24,0.03,19.99,14.97
2006-11-25,0.21,20.94,12.57
2006-11-26,0.0,21.1,12.44
2006-11-27,0.0,19.39,15.06
2006-11-28,0.0,17.72,16.47
2006-11-29,0.0,16.65,16.41
2006-11-30,0.0,16.89,15.86
2006-12-01,0.0,16.86,15.58
2006-12-02,0.0,16.87,15.77
2006-12-03,0.0,17.62,15.59
2006-12-04,0.0,18.3,15.91
2006-12-05,0.0,18.75,16.11
2006-12-06,0.0,19.08,16.04
2006-12-07,0.0,19.24,16.02
2006-12-08,0.0,18.94,15.46
2006-12-09,0.0,19.56,14.6
2006-12-10,0.0,19.04,14.55
2006-12-11,0.02,18.87,14.84
2006-12-12,4.3,18.1,9.92
2006-12-13,0.0,18.95,12.59
2006-12-14,0.0,17.71,14.68
2006-12-15,0.0,18.49,15.32
2006-12-16,0.0,19.42,15.22
2006-12-17,0.0,19.95,14.72
2006-12-18,0.73,19.37,12.46
2006-12-19,0.02,19.96,13.35
2006-12-20,0.0,20.73,14.19
2006-12-21,0.0,20.41,14.7
2006-12-22,0.0,19.1,14.98
2006-12-23,0.0,19.72,14.91
2006-12-24,0.0,18.81,15.03
2006-12-25,0.0,17.56,15.32
2006-12-26,0.0,17.16,14.88
2006-12-27,0.0,17.15,13.68
2006-12-28,0.06,16.89,12.17
2006-12-29,0.0,17.4,13.9
2006-12-30,0.0,16.83,12.21
2006-12-31,0.0,16.6,12.59
2007-01-01,0.01,16.29,14.25
2007-01-02,0.03,16.08,14.04
2007-01-03,0.0,14.45,12.84
2007-01-04,0.0,14.96,12.35
2007-01-05,0.0,16.63,11.77
2007-01-06,0.0,17.71,9.71
2007-01-07,0.0,16.83,8.86
2007-01-08,0.0,17.02,7.45
2007-01-09,0.0,16.64,13.85
2007-01-10,0.0,16.5,14.21
2007-01-11,0.0,16.1,15.93
2007-01-12,0.0,16.15,15.91
2007-01-13,0.0,15.13,13.08
2007-01-14,0.0,14.37,11.87
2007-01-15,0.0,13.74,13.84
2007-01-16,0.0,15.58,14.03
2007-01-17,0.0,16.6,16.23
2007-01-18,0.0,15.61,16.82
2007-01-19,0.0,14.78,15.59
2007-01-20,0.0,13.95,13.61
2007-01-21,0.0,14.89,13.99
2007-01-22,0.0,16.14,15.49
2007-01-23,0.0,16.43,16.48
2007-01-24,0.0,17.29,17.45
2007-01-25,0.0,17.1,17.39
2007-01-26,0.0,18.0,17.4
2007-01-27,0.0,18.82,17.34
2007-01-28,0.0,20.12,16.36
2007-01-29,0.0,19.47,14.97
2007-01-30,0.0,19.9,13.73
2007-01-31,2.18,19.93,11.28
2007-02-01,0.56,19.92,11.76
2007-02-02,0.01,19.56,12.73
2007-02-03,4.77,19.22,14.31
2007-02-04,2.43,19.58,9.34
2007-02-05,8.93,18.64,7.23
2007-02-06,0.49,18.8,12.56
2007-02-07,15.46,18.43,13.85
2007-02-08,1.82,18.77,15.17
2007-02-09,0.11,19.54,17.77
2007-02-10,0.0,19.95,18.95
2007-02-11,0.01,19.92,17.13
2007-02-12,0.32,19.35,8.56
2007-02-13,3.7,18.82,11.88
2007-02-14,14.41,17.33,5.86
2007-02-15,0.02,16.96,15.97
2007-02-16,1.25,16.79,19.69
2007-02-17,0.05,17.47,18.99
2007-02-18,0.0,17.7,19.72
2007-02-19,0.0,17.53,20.58
2007-02-20,0.0,17.88,20.58
2007-02-21,0.0,18.58,21.27
2007-02-22,0.0,19.49,21.31
2007-02-23,0.0,19.95,21.14
2007-02-24,0.0,20.76,21.3
2007-02-25,0.0,21.07,19.68
2007-02-26,1.66,20.79,18.67
2007-02-27,0.0,20.62,20.24
2007-02-28,0.0,21.49,21.84
2007-03-01,3.86,21.06,7.35
2007-03-02,5.83,19.78,8.13
2007-03-03,0.24,20.73,20.94
2007-03-04,0.0,20.26,22.34
2007-03-05,0.0,20.22,22.9
2007-03-06,0.0,20.4,22.01
2007-03-07,0.0,20.4,23.88
2007-03-08,0.0,20.44,22.82
2007-03-09,0.0,20.47,23.43
2007-03-10,0.0,21.68,22.36
2007-03-11,0.0,22.87,21.65
2007-03-12,0.0,24.91,20.65
2007-03-13,0.18,24.99,19.63
2007-03-14,0.0,24.61,13.68
2007-03-15,0.38,23.78,21.14
2007-03-16,0.0,21.82,24.94
2007-03-17,0.0,22.03,24.43
2007-03-18,0.0,22.23,23.68
2007-03-19,0.0,23.56,21.81
2007-03-20,0.0,24.39,21.33
2007-03-21,0.0,24.96,16.82
2007-03-22,5.99,25.88,9.21
2007-03-23,3.44,26.21,12.61
2007-03-24,6.38,26.31,17.09
2007-03-25,0.0,25.33,22.47
2007-03-26,0.0,25.68,24.24
2007-03-27,0.0,25.36,24.8
2007-03-28,0.0,26.48,24.59
2007-03-29,0.0,27.07,23.17
2007-03-30,0.0,28.28,22.62
2007-03-31,0.0,28.12,23.35
2007-04-01,0.0,27.7,23.36
2007-04-02,0.11,28.42,17.73
2007-04-03,14.82,27.96,19.46
2007-04-04,33.05,27.29,18.59
2007-04-05,34.89,25.97,19.77
2007-04-06,5.82,26.27,20.39
2007-04-07,16.74,26.81,20.29
2007-04-08,21.03,25.9,18.16
2007-04-09,20.4,26.69,17.36
2007-04-10,66.07,25.78,19.25
2007-04-11,7.36,24.97,12.96
2007-04-12,4.17,22.66,2.58
2007-04-13,0.03,23.76,22.39
2007-04-14,0.0,25.1,21.96
2007-04-15,0.0,25.99,25.27
2007-04-16,4.85,26.86,23.15
2007-04-17,0.23,26.24,19.39
2007-04-18,0.02,27.37,24.6
2007-04-19,2.01,27.64,22.88
2007-04-20,20.76,26.72,20.37
2007-04-21,16.47,26.42,12.93
2007-04-22,64.22,25.82,12.59
2007-04-23,30.03,26.38,11.38
2007-04-24,25.38,26.68,14.96
2007-04-25,9.45,26.45,13.49
2007-04-26,15.26,26.98,15.32
2007-04-27,2.01,26.02,14.67
2007-04-28,0.0,25.93,24.15
2007-04-29,0.0,26.8,24.64
2007-04-30,0.0,27.74,27.17
2007-05-01,0.0,28.79,27.57
2007-05-02,0.0,29.13,26.15
2007-05-03,0.0,28.78,24.18
2007-05-04,0.0,29.45,24.91
2007-05-05,0.0,29.8,25.09
2007-05-06,4.77,29.99,22.85
2007-05-07,1.96,29.41,22.49
2007-05-08,2.63,28.38,24.17
2007-05-09,18.51,28.46,17.07
2007-05-10,40.1,27.87,24.26
2007-05-11,25.43,28.48,18.86
2007-05-12,2.65,27.5,18.6
2007-05-13,1.29,27.42,22.93
2007-05-14,9.52,25.75,7.45
2007-05-15,17.49,24.74,11.03
2007-05-16,5.12,26.81,20.46
2007-05-17,5.7,25.93,21.45
2007-05-18,2.89,27.67,22.71
2007-05-19,41.22,27.94,18.51
2007-05-20,93.96,27.55,17.74
2007-05-21,7.23,27.05,12.83
2007-05-22,24.7,27.07,15.32
2007-05-23,32.68,27.61,14.81
2007-05-24,7.8,27.04,14.81
2007-05-25,15.44,26.9,14.34
2007-05-26,7.35,27.35,21.46
2007-05-27,3.5,27.68,12.65
2007-05-28,33.9,27.78,21.66
2007-05-29,8.86,28.54,20.85
2007-05-30,1.59,28.6,21.58
2007-05-31,6.6,28.78,21.84
2007-06-01,11.45,28.91,15.46
2007-06-02,3.0,28.41,19.85
2007-06-03,8.4,27.87,11.5
2007-06-04,2.47,28.44,12.6
2007-06-05,7.27,28.0,7.66
2007-06-06,16.69,27.24,15.62
2007-06-07,50.65,27.69,12.14
2007-06-08,68.62,27.62,3.9
2007-06-09,74.31,26.64,8.18
2007-06-10,39.31,25.89,3.24
2007-06-11,34.85,26.6,1.88
2007-06-12,4.74,27.98,16.93
2007-06-13,1.35,27.9,10.13
2007-06-14,9.66,27.6,18.03
2007-06-15,26.71,27.03,11.25
2007-06-16,114.31,26.54,7.32
2007-06-17,79.88,26.79,3.88
2007-06-18,36.3,27.32,13.64
2007-06-19,3.74,28.13,17.37
2007-06-20,1.81,29.75,24.3
2007-06-21,19.78,27.14,22.99
2007-06-22,19.63,28.9,20.12
2007-06-23,14.71,28.47,20.6
2007-06-24,9.54,27.76,14.13
2007-06-25,6.12,27.95,21.89
2007-06-26,0.23,28.75,25.56
2007-06-27,1.31,30.19,23.81
2007-06-28,14.19,28.33,14.66
2007-06-29,10.5,27.84,13.76
2007-06-30,15.39,28.1,20.04
2007-07-01,7.85,28.44,17.42
2007-07-02,5.11,29.34,20.12
2007-07-03,7.14,28.94,22.86
2007-07-04,17.84,28.65,17.15
2007-07-05,11.24,29.43,18.03
2007-07-06,5.76,28.52,19.17
2007-07-07,11.84,28.5,19.89
2007-07-08,1.25,27.66,16.76
2007-07-09,14.96,28.17,18.81
2007-07-10,7.73,27.73,17.62
2007-07-11,2.95,28.47,19.97
2007-07-12,2.55,28.83,21.53
2007-07-13,10.12,29.7,18.74
2007-07-14,7.55,29.53,12.79
2007-07-15,19.39,28.7,18.12
2007-07-16,18.29,28.01,12.48
2007-07-17,14.74,28.1,16.38
2007-07-18,57.34,28.03,11.71
2007-07-19,50.54,28.14,7.75
2007-07-20,30.28,27.49,10.6
2007-07-21,26.97,26.39,7.44
2007-07-22,31.52,26.38,6.72
2007-07-23,17.91,26.12,13.2
2007-07-24,50.62,26.41,9.48
2007-07-25,74.48,25.96,5.64
2007-07-26,58.31,26.04,5.19
2007-07-27,32.94,25.79,7.18
2007-07-28,59.0,25.68,17.24
2007-07-29,32.37,26.41,8.72
2007-07-30,17.31,27.04,15.26
2007-07-31,37.34,26.61,6.03
2007-08-01,73.48,26.64,8.39
2007-08-02,4.6,27.12,11.72
2007-08-03,0.89,28.46,24.86
2007-08-04,0.12,29.01,24.18
2007-08-05,0.71,31.03,26.09
2007-08-06,2.27,30.4,23.49
2007-08-07,13.15,28.43,21.4
2007-08-08,2.77,28.44,21.71
2007-08-09,0.0,29.5,23.49
2007-08-10,0.01,31.79,20.69
2007-08-11,7.92,31.07,14.13
2007-08-12,4.82,28.46,14.96
2007-08-13,17.99,27.63,12.72
2007-08-14,25.94,27.18,14.02
2007-08-15,30.01,27.31,7.7
2007-08-16,17.58,27.76,11.78
2007-08-17,15.25,27.87,16.35
2007-08-18,3.54,29.02,18.85
2007-08-19,2.61,28.41,20.34
2007-08-20,1.67,28.04,23.74
2007-08-21,4.1,28.59,20.19
2007-08-22,7.14,27.09,12.2
2007-08-23,6.68,28.34,15.91
2007-08-24,12.64,27.13,16.13
2007-08-25,11.88,27.27,8.17
2007-08-26,44.3,26.37,12.01
2007-08-27,11.26,27.34,12.63
2007-08-28,10.79,27.31,19.2
2007-08-29,16.57,27.05,13.17
2007-08-30,2.57,27.89,13.87
2007-08-31,17.32,28.45,15.66
2007-09-01,3.69,27.91,15.54
2007-09-02,5.98,27.48,13.76
2007-09-03,6.3,27.6,10.17
2007-09-04,15.48,27.1,10.24
2007-09-05,25.23,26.76,13.47
2007-09-06,59.26,25.6,5.71
2007-09-07,56.49,25.79,8.51
2007-09-08,113.32,26.05,3.9
2007-09-09,43.0,26.85,4.03
2007-09-10,3.26,27.09,12.62
2007-09-11,14.18,27.35,16.56
2007-09-12,5.94,28.06,17.62
2007-09-13,1.13,28.27,10.51
2007-09-14,25.21,27.66,15.86
2007-09-15,10.75,27.45,12.09
2007-09-16,2.41,27.68,17.16
2007-09-17,2.58,28.06,18.52
2007-09-18,0.23,28.34,16.24
2007-09-19,0.0,28.4,22.73
2007-09-20,0.01,27.56,22.37
2007-09-21,0.0,26.47,20.99
2007-09-22,0.0,26.27,18.41
2007-09-23,0.12,25.33,12.52
2007-09-24,0.65,26.26,13.45
2007-09-25,0.03,27.12,12.76
2007-09-26,1.46,27.32,19.3
2007-09-27,2.21,27.53,18.06
2007-09-28,0.93,27.8,17.31
2007-09-29,2.05,28.06,16.08
2007-09-30,5.97,27.6,14.41
2007-10-01,2.74,26.02,13.39
2007-10-02,2.19,28.13,19.46
2007-10-03,0.37,28.54,18.25
2007-10-04,0.0,29.24,18.21
2007-10-05,0.0,30.22,20.87
2007-10-06,0.18,29.64,19.62
2007-10-07,7.87,28.2,17.11
2007-10-08,60.28,26.39,11.79
2007-10-09,25.78,25.33,6.88
2007-10-10,19.99,25.67,10.1
2007-10-11,0.13,25.94,15.9
2007-10-12,0.0,26.58,17.8
2007-10-13,1.06,26.7,16.19
2007-10-14,0.46,25.61,10.28
2007-10-15,17.75,25.71,9.5
2007-10-16,32.94,23.81,7.44
2007-10-17,6.45,23.86,12.54
2007-10-18,4.42,24.38,5.91
2007-10-19,2.06,24.7,15.04
2007-10-20,0.75,24.85,16.05
2007-10-21,0.04,23.51,18.81
2007-10-22,0.0,23.23,19.9
2007-10-23,0.0,23.9,20.19
2007-10-24,0.0,23.12,20.03
2007-10-25,0.0,23.9,20.42
2007-10-26,0.0,23.66,20.33
2007-10-27,0.0,22.17,20.06
2007-10-28,0.0,22.94,19.15
2007-10-29,0.0,23.87,19.65
2007-10-30,0.0,24.53,19.26
2007-10-31,0.0,24.19,11.05
2007-11-01,0.09,24.54,15.14
2007-11-02,0.78,24.44,14.92
2007-11-03,0.01,24.33,16.33
2007-11-04,0.0,24.32,17.43
2007-11-05,0.0,23.74,17.2
2007-11-06,0.0,23.55,16.74
2007-11-07,0.0,23.95,16.61
2007-11-08,0.0,23.99,17.04
2007-11-09,0.54,23.96,16.98
2007-11-10,0.12,23.09,15.55
2007-11-11,0.0,23.36,17.16
2007-11-12,0.0,23.27,17.85
2007-11-13,0.0,22.64,17.82
2007-11-14,4.08,21.52,11.47
2007-11-15,46.7,20.39,3.88
2007-11-16,17.9,20.96,3.96
2007-11-17,0.03,22.4,10.86
2007-11-18,0.0,22.55,17.08
2007-11-19,0.0,22.72,17.42
2007-11-20,0.0,22.28,17.17
2007-11-21,0.0,22.33,16.15
2007-11-22,0.0,22.59,16.0
2007-11-23,0.0,23.2,16.9
2007-11-24,0.0,22.63,17.31
2007-11-25,0.0,21.31,16.32
2007-11-26,0.0,21.76,16.41
2007-11-27,0.0,20.59,15.93
2007-11-28,0.0,19.97,15.26
2007-11-29,0.0,20.75,14.94
2007-11-30,0.0,20.59,14.7
2007-12-01,0.0,20.14,13.5
2007-12-02,0.0,19.97,13.89
2007-12-03,0.92,18.94,12.76
2007-12-04,0.02,18.96,13.58
2007-12-05,0.0,19.0,14.98
2007-12-06,0.0,19.21,15.68
2007-12-07,0.0,19.28,14.28
2007-12-08,0.0,18.57,15.54
2007-12-09,0.0,18.01,15.32
2007-12-10,0.0,17.74,16.11
2007-12-11,0.0,16.76,15.9
2007-12-12,0.0,17.6,15.7
2007-12-13,0.0,19.13,15.39
2007-12-14,0.0,19.09,14.15
2007-12-15,0.0,18.91,10.98
2007-12-16,0.0,18.12,13.49
2007-12-17,0.0,16.3,11.95
2007-12-18,0.0,17.21,15.02
2007-12-19,0.0,17.53,15.86
2007-12-20,0.0,16.23,15.39
2007-12-21,0.0,15.59,14.4
2007-12-22,0.0,14.94,12.84
2007-12-23,0.0,16.78,14.17
2007-12-24,0.0,16.65,14.18
2007-12-25,0.0,17.0,14.74
2007-12-26,0.0,17.71,14.29
2007-12-27,0.0,17.27,14.9
2007-12-28,0.0,17.01,14.82
2007-12-29,0.0,17.04,13.38
2007-12-30,0.0,17.07,13.79
2007-12-31,0.0,16.4,14.65
2008-01-01,0.0,17.71,15.69
2008-01-02,0.0,18.13,14.05
2008-01-03,0.0,18.67,15.59
2008-01-04,0.0,18.42,15.96
2008-01-05,0.0,17.22,16.23
2008-01-06,0.0,17.5,16.34
2008-01-07,0.0,17.81,16.2
2008-01-08,0.0,18.35,16.19
2008-01-09,0.0,18.36,16.39
2008-01-10,0.0,17.53,16.07
2008-01-11,0.0,17.7,14.61
2008-01-12,0.01,17.35,13.98
2008-01-13,0.0,16.73,15.03
2008-01-14,0.05,16.19,15.94
2008-01-15,0.0,15.77,14.4
2008-01-16,0.0,16.35,15.45
2008-01-17,0.0,17.42,14.06
2008-01-18,0.0,17.31,15.24
2008-01-19,0.0,17.53,14.74
2008-01-20,0.0,18.28,10.76
2008-01-21,4.13,18.22,8.15
2008-01-22,0.0,16.84,14.31
2008-01-23,2.81,17.4,10.13
2008-01-24,7.22,18.31,2.8
2008-01-25,4.79,15.56,7.29
2008-01-26,6.25,16.61,5.38
2008-01-27,4.18,15.34,7.84
2008-01-28,0.37,15.19,16.07
2008-01-29,0.05,14.12,16.18
2008-01-30,1.02,14.41,7.08
2008-01-31,2.85,14.92,12.87
2008-02-01,0.0,15.27,13.59
2008-02-02,0.0,13.52,17.26
2008-02-03,0.0,14.22,17.78
2008-02-04,0.0,15.12,17.97
2008-02-05,0.0,17.29,17.85
2008-02-06,0.0,18.53,16.63
2008-02-07,0.04,18.5,14.09
2008-02-08,1.27,19.2,13.33
2008-02-09,1.43,18.79,4.36
2008-02-10,1.01,17.58,11.96
2008-02-11,0.0,16.11,18.48
2008-02-12,0.0,14.87,18.98
2008-02-13,0.0,15.0,19.13
2008-02-14,0.0,14.76,20.12
2008-02-15,0.0,15.11,19.8
2008-02-16,0.0,15.68,17.57
2008-02-17,0.0,16.69,17.57
2008-02-18,0.0,17.89,16.95
2008-02-19,4.14,18.48,10.88
2008-02-20,0.04,18.61,16.28
2008-02-21,0.0,18.23,20.09
2008-02-22,0.0,19.16,21.08
2008-02-23,0.0,19.74,21.59
2008-02-24,0.0,20.38,20.94
2008-02-25,1.16,20.55,12.47
2008-02-26,0.01,20.59,16.38
2008-02-27,0.0,20.08,19.74
2008-02-28,0.0,20.33,20.44
2008-02-29,0.0,20.34,21.44
2008-03-01,0.0,20.21,20.85
2008-03-02,0.0,20.74,18.86
2008-03-03,0.11,21.27,19.57
2008-03-04,10.56,21.83,19.8
2008-03-05,9.61,20.91,14.99
2008-03-06,0.03,21.05,17.62
2008-03-07,0.01,22.06,18.81
2008-03-08,0.25,22.47,18.98
2008-03-09,0.05,22.9,17.56
2008-03-10,0.0,23.09,17.33
2008-03-11,0.0,22.7,13.18
2008-03-12,0.0,23.76,18.05
2008-03-13,0.0,24.17,18.72
2008-03-14,0.14,23.84,12.6
2008-03-15,0.0,23.71,19.07
2008-03-16,0.0,24.89,16.43
2008-03-17,0.0,24.94,21.98
2008-03-18,6.97,23.52,20.15
2008-03-19,6.5,24.6,20.65
2008-03-20,6.24,24.9,17.0
2008-03-21,21.98,25.57,19.49
2008-03-22,8.97,25.48,17.66
2008-03-23,8.95,24.58,11.59
2008-03-24,3.42,24.2,8.99
2008-03-25,6.62,24.47,22.43
2008-03-26,4.09,25.39,20.48
2008-03-27,3.02,26.12,17.26
2008-03-28,12.07,25.72,20.17
2008-03-29,5.25,25.38,19.66
2008-03-30,20.01,25.51,19.81
2008-03-31,14.64,25.21,19.8
2008-04-01,9.41,24.29,18.3
2008-04-02,5.1,23.65,21.74
2008-04-03,1.77,24.49,18.16
2008-04-04,8.04,24.17,17.2
2008-04-05,0.0,24.7,20.13
2008-04-06,0.0,25.44,23.96
2008-04-07,0.0,25.27,26.16
2008-04-08,0.0,24.64,26.55
2008-04-09,0.0,24.98,22.44
2008-04-10,0.0,26.35,22.1
2008-04-11,0.0,28.09,21.62
2008-04-12,0.0,29.23,24.12
2008-04-13,13.55,28.0,22.32
2008-04-14,24.55,26.31,23.22
2008-04-15,7.93,26.75,19.02
2008-04-16,16.97,26.99,21.51
2008-04-17,4.95,27.55,20.32
2008-04-18,14.56,28.27,18.92
2008-04-19,2.33,28.12,21.09
2008-04-20,0.0,28.07,22.38
2008-04-21,0.0,27.77,23.98
2008-04-22,0.0,27.9,24.82
2008-04-23,0.0,28.72,24.63
2008-04-24,1.98,29.07,24.22
2008-04-25,0.22,28.89,24.39
2008-04-26,0.21,28.62,24.24
2008-04-27,2.56,29.27,20.29
2008-04-28,7.74,28.69,20.17
2008-04-29,2.2,28.56,20.22
2008-04-30,6.76,28.91,23.41
2008-05-01,3.07,28.61,22.54
2008-05-02,5.44,28.71,23.24
2008-05-03,0.05,29.53,24.52
2008-05-04,0.03,29.51,15.39
2008-05-05,24.29,29.07,19.16
2008-05-06,3.78,28.46,22.02
2008-05-07,4.12,27.61,17.51
2008-05-08,14.38,27.87,22.45
2008-05-09,0.27,27.98,25.16
2008-05-10,6.83,28.82,17.03
2008-05-11,4.85,29.65,25.76
2008-05-12,0.33,29.1,23.94
2008-05-13,0.35,29.19,24.75
2008-05-14,0.01,29.31,22.96
2008-05-15,1.64,30.38,22.05
2008-05-16,1.07,30.64,23.39
2008-05-17,1.65,30.52,15.92
2008-05-18,14.0,29.17,14.07
2008-05-19,13.53,28.65,22.48
2008-05-20,7.52,27.92,19.41
2008-05-21,16.18,26.39,18.82
2008-05-22,30.61,28.11,17.49
2008-05-23,0.24,27.49,13.57
2008-05-24,6.32,28.28,21.6
2008-05-25,2.48,27.82,19.94
2008-05-26,22.5,26.98,18.58
2008-05-27,10.06,27.11,9.65
2008-05-28,6.69,27.36,14.28
2008-05-29,10.64,28.23,18.93
2008-05-30,15.33,28.25,20.86
2008-05-31,29.24,28.11,19.58
2008-06-01,52.97,27.67,20.13
2008-06-02,17.75,28.15,7.25
2008-06-03,4.06,27.53,16.14
2008-06-04,43.65,27.97,16.79
2008-06-05,26.4,27.65,17.39
2008-06-06,5.92,27.36,11.11
2008-06-07,6.56,27.37,17.16
2008-06-08,15.42,27.33,15.77
2008-06-09,18.68,27.26,13.6
2008-06-10,10.75,28.14,18.84
2008-06-11,2.88,28.07,18.81
2008-06-12,5.71,28.88,17.32
2008-06-13,4.98,28.47,9.17
